layer,neuron,input_a,input_b,gate_id,gate_name
1,168,87,32,3,a
1,169,58,3,7,or
1,170,48,73,3,a
1,171,17,40,8,not_or
1,172,12,50,15,one
1,173,55,16,0,zero
1,174,72,0,15,one
1,175,13,14,8,not_or
1,176,83,89,6,xor
1,177,32,41,11,implied_by
1,178,12,55,2,not_implies
1,179,59,11,9,not_xor
1,180,39,47,5,b
1,181,15,51,4,not_implied_by
1,182,54,10,5,b
1,183,37,82,11,implied_by
1,184,56,7,12,not_a
1,185,58,23,8,not_or
1,186,45,66,11,implied_by
1,187,47,42,15,one
1,188,34,19,9,not_xor
1,189,56,63,15,one
1,190,66,70,7,or
1,191,39,5,2,not_implies
1,192,67,66,6,xor
1,193,8,39,13,implies
1,194,43,40,7,or
1,195,38,45,4,not_implied_by
1,196,7,69,0,zero
1,197,69,24,13,implies
1,198,37,2,15,one
1,199,18,50,3,a
1,200,71,85,4,not_implied_by
1,201,82,36,12,not_a
1,202,57,20,15,one
1,203,71,49,15,one
1,204,34,66,12,not_a
1,205,55,43,6,xor
1,206,32,62,10,not_b
1,207,69,2,6,xor
1,208,55,85,2,not_implies
1,209,52,87,4,not_implied_by
1,210,35,58,4,not_implied_by
1,211,16,77,1,and
1,212,22,12,7,or
1,213,4,21,0,zero
1,214,5,88,8,not_or
1,215,48,61,0,zero
1,216,66,34,10,not_b
1,217,70,74,8,not_or
1,218,81,77,13,implies
1,219,38,55,2,not_implies
1,220,45,58,3,a
1,221,24,0,12,not_a
1,222,84,33,5,b
1,223,7,57,11,implied_by
1,224,14,38,7,or
1,225,25,23,4,not_implied_by
1,226,57,60,0,zero
1,227,44,49,3,a
1,228,39,20,10,not_b
1,229,1,7,7,or
1,230,11,58,10,not_b
1,231,59,33,6,xor
1,232,15,3,1,and
1,233,89,22,15,one
1,234,74,37,12,not_a
1,235,74,81,13,implies
1,236,8,77,3,a
1,237,69,86,14,not_and
1,238,9,69,7,or
1,239,10,37,13,implies
1,240,38,13,3,a
1,241,65,56,8,not_or
1,242,61,41,10,not_b
1,243,0,0,2,not_implies
1,244,63,36,14,not_and
1,245,73,48,11,implied_by
1,246,72,22,12,not_a
1,247,55,62,11,implied_by
1,248,49,30,6,xor
1,249,89,54,15,one
1,250,85,21,8,not_or
1,251,11,46,2,not_implies
1,252,50,9,8,not_or
1,253,74,85,8,not_or
1,254,9,74,6,xor
1,255,51,16,6,xor
1,256,32,7,12,not_a
1,257,6,29,10,not_b
1,258,69,29,6,xor
1,259,9,83,8,not_or
1,260,42,48,8,not_or
1,261,81,89,13,implies
1,262,8,6,9,not_xor
1,263,49,72,3,a
1,264,48,18,14,not_and
1,265,53,24,6,xor
1,266,26,61,11,implied_by
1,267,7,26,5,b
1,268,69,70,4,not_implied_by
1,269,4,17,4,not_implied_by
1,270,13,34,0,zero
1,271,71,67,7,or
1,272,32,10,0,zero
1,273,43,80,2,not_implies
1,274,14,26,10,not_b
1,275,72,80,14,not_and
1,276,19,72,6,xor
1,277,27,60,15,one
1,278,65,22,5,b
1,279,50,26,11,implied_by
1,280,11,12,3,a
1,281,88,37,7,or
1,282,85,0,8,not_or
1,283,18,18,0,zero
1,284,19,7,11,implied_by
1,285,5,21,0,zero
1,286,29,53,7,or
1,287,68,14,3,a
1,288,14,39,5,b
1,289,74,10,7,or
1,290,16,9,2,not_implies
1,291,63,37,15,one
1,292,67,0,6,xor
1,293,49,18,3,a
1,294,11,5,12,not_a
1,295,6,70,5,b
1,296,65,87,6,xor
1,297,81,79,10,not_b
1,298,86,48,15,one
1,299,12,45,10,not_b
1,300,77,14,12,not_a
1,301,62,85,2,not_implies
1,302,0,62,10,not_b
1,303,37,48,11,implied_by
1,304,86,67,12,not_a
1,305,56,42,11,implied_by
1,306,38,70,15,one
1,307,15,75,1,and
1,308,39,81,1,and
1,309,26,19,1,and
1,310,7,70,11,implied_by
1,311,65,72,3,a
1,312,65,46,0,zero
1,313,5,63,13,implies
1,314,35,16,9,not_xor
1,315,78,21,12,not_a
1,316,66,31,0,zero
1,317,36,71,3,a
1,318,79,38,5,b
1,319,45,88,14,not_and
1,320,70,30,3,a
1,321,13,79,1,and
1,322,87,24,11,implied_by
1,323,43,13,10,not_b
1,324,11,71,8,not_or
1,325,9,51,1,and
1,326,32,3,10,not_b
1,327,69,25,9,not_xor
1,328,54,20,6,xor
1,329,8,70,1,and
1,330,26,79,5,b
1,331,56,63,13,implies
1,332,59,88,6,xor
1,333,44,48,14,not_and
1,334,19,11,3,a
1,335,29,63,1,and
1,336,73,16,14,not_and
1,337,56,27,10,not_b
1,338,41,30,10,not_b
1,339,50,68,0,zero
1,340,83,72,0,zero
1,341,27,17,2,not_implies
1,342,86,1,5,b
1,343,65,4,15,one
1,344,22,88,3,a
1,345,22,47,7,or
1,346,4,50,9,not_xor
1,347,9,66,6,xor
1,348,72,82,15,one
1,349,79,12,14,not_and
1,350,53,48,5,b
1,351,9,54,3,a
1,352,43,76,8,not_or
1,353,4,25,2,not_implies
1,354,25,13,12,not_a
1,355,52,67,12,not_a
1,356,8,18,1,and
1,357,41,74,13,implies
1,358,7,12,10,not_b
1,359,54,20,1,and
1,360,61,44,1,and
1,361,48,12,14,not_and
1,362,74,82,5,b
1,363,68,23,7,or
1,364,18,11,0,zero
1,365,58,88,1,and
1,366,84,77,8,not_or
1,367,74,50,10,not_b
1,368,11,23,6,xor
1,369,78,43,13,implies
1,370,3,25,9,not_xor
1,371,25,75,0,zero
1,372,73,2,15,one
1,373,56,74,11,implied_by
1,374,88,49,1,and
1,375,86,11,4,not_implied_by
1,376,16,30,12,not_a
1,377,43,8,10,not_b
1,378,14,58,13,implies
1,379,15,53,2,not_implies
1,380,18,65,8,not_or
1,381,81,9,11,implied_by
1,382,24,13,4,not_implied_by
1,383,60,59,12,not_a
1,384,12,18,1,and
1,385,41,86,11,implied_by
1,386,9,7,1,and
1,387,22,34,3,a
1,388,14,42,13,implies
1,389,19,18,5,b
1,390,49,72,6,xor
1,391,24,35,2,not_implies
1,392,28,37,1,and
1,393,27,80,1,and
1,394,68,53,11,implied_by
1,395,31,2,1,and
1,396,29,84,3,a
1,397,19,66,1,and
1,398,24,11,0,zero
1,399,59,83,8,not_or
1,400,61,14,2,not_implies
1,401,77,25,8,not_or
1,402,87,0,2,not_implies
1,403,19,81,1,and
1,404,27,22,11,implied_by
1,405,63,48,3,a
1,406,56,71,13,implies
1,407,29,6,7,or
1,408,10,40,10,not_b
1,409,74,68,8,not_or
1,410,9,2,5,b
1,411,13,39,8,not_or
1,412,63,25,8,not_or
1,413,51,28,9,not_xor
1,414,44,83,12,not_a
1,415,24,14,2,not_implies
1,416,25,35,9,not_xor
1,417,38,61,10,not_b
1,418,47,73,12,not_a
1,419,22,30,11,implied_by
1,420,10,44,11,implied_by
1,421,77,50,4,not_implied_by
1,422,1,24,11,implied_by
1,423,14,81,10,not_b
1,424,68,39,4,not_implied_by
1,425,62,1,15,one
1,426,14,89,0,zero
1,427,65,40,15,one
1,428,66,76,8,not_or
1,429,46,44,11,implied_by
1,430,46,71,5,b
1,431,37,59,1,and
1,432,33,64,12,not_a
1,433,82,22,14,not_and
1,434,43,55,6,xor
1,435,6,33,13,implies
1,436,82,30,14,not_and
1,437,20,27,4,not_implied_by
1,438,3,48,1,and
1,439,34,23,9,not_xor
1,440,63,2,7,or
1,441,14,68,0,zero
1,442,65,66,7,or
1,443,77,31,8,not_or
1,444,30,65,5,b
1,445,78,61,2,not_implies
1,446,47,81,5,b
1,447,21,88,11,implied_by
1,448,2,80,6,xor
1,449,71,50,12,not_a
1,450,8,46,2,not_implies
1,451,33,29,6,xor
1,452,32,63,2,not_implies
1,453,54,56,6,xor
1,454,20,5,14,not_and
1,455,9,27,2,not_implies
1,456,18,45,15,one
1,457,40,6,15,one
1,458,64,80,6,xor
1,459,89,37,9,not_xor
1,460,64,61,11,implied_by
1,461,86,41,2,not_implies
1,462,78,25,11,implied_by
1,463,79,79,9,not_xor
1,464,41,67,9,not_xor
1,465,84,74,5,b
1,466,67,24,0,zero
1,467,69,48,3,a
1,468,20,17,9,not_xor
1,469,85,61,3,a
1,470,29,34,15,one
1,471,10,29,11,implied_by
1,472,68,27,6,xor
1,473,59,53,0,zero
1,474,83,45,9,not_xor
1,475,36,84,14,not_and
1,476,41,57,6,xor
1,477,78,71,9,not_xor
1,478,71,55,8,not_or
1,479,1,53,4,not_implied_by
1,480,89,88,5,b
1,481,69,44,6,xor
1,482,58,43,2,not_implies
1,483,47,21,12,not_a
1,484,77,26,8,not_or
1,485,85,29,7,or
1,486,2,9,9,not_xor
1,487,67,30,10,not_b
1,488,51,69,3,a
1,489,76,54,14,not_and
1,490,69,22,5,b
1,491,39,75,11,implied_by
1,492,59,34,7,or
1,493,67,44,7,or
1,494,74,58,14,not_and
1,495,85,15,3,a
1,496,56,77,6,xor
1,497,45,50,3,a
1,498,55,79,1,and
1,499,51,49,11,implied_by
1,500,36,68,4,not_implied_by
1,501,74,21,4,not_implied_by
1,502,66,29,5,b
1,503,22,30,0,zero
1,504,54,66,15,one
1,505,60,24,11,implied_by
1,506,20,18,12,not_a
1,507,5,22,8,not_or
1,508,65,14,11,implied_by
1,509,87,28,0,zero
1,510,22,49,1,and
1,511,56,62,10,not_b
1,512,54,62,3,a
1,513,36,47,6,xor
1,514,80,5,14,not_and
1,515,35,23,6,xor
1,516,87,26,5,b
1,517,30,25,13,implies
1,518,69,49,12,not_a
1,519,47,82,14,not_and
1,520,43,34,0,zero
1,521,34,64,5,b
1,522,33,35,12,not_a
1,523,12,1,12,not_a
1,524,9,53,4,not_implied_by
1,525,78,5,0,zero
1,526,43,12,10,not_b
1,527,37,60,4,not_implied_by
1,528,50,83,0,zero
1,529,55,77,5,b
1,530,41,27,13,implies
1,531,12,42,5,b
1,532,86,81,7,or
1,533,88,43,9,not_xor
1,534,17,80,0,zero
1,535,80,76,5,b
1,536,9,27,12,not_a
1,537,76,15,3,a
1,538,46,15,2,not_implies
1,539,21,82,15,one
1,540,10,78,14,not_and
1,541,85,4,1,and
1,542,54,89,8,not_or
1,543,14,76,15,one
1,544,47,88,3,a
1,545,48,44,6,xor
1,546,40,78,2,not_implies
1,547,66,5,5,b
1,548,46,13,11,implied_by
1,549,18,50,3,a
1,550,51,7,1,and
1,551,22,15,12,not_a
1,552,67,4,9,not_xor
1,553,27,29,9,not_xor
1,554,41,13,13,implies
1,555,77,73,2,not_implies
1,556,50,10,14,not_and
1,557,14,36,13,implies
1,558,50,2,6,xor
1,559,86,10,10,not_b
1,560,55,50,8,not_or
1,561,59,7,15,one
1,562,84,23,7,or
1,563,31,47,5,b
1,564,60,69,14,not_and
1,565,76,81,1,and
1,566,79,46,15,one
1,567,13,4,3,a
1,568,35,43,14,not_and
1,569,60,49,3,a
1,570,74,87,2,not_implies
1,571,28,80,7,or
1,572,13,19,9,not_xor
1,573,83,88,1,and
1,574,78,63,8,not_or
1,575,85,49,5,b
1,576,22,83,10,not_b
1,577,57,47,7,or
1,578,52,78,14,not_and
1,579,17,41,9,not_xor
1,580,41,72,13,implies
1,581,12,75,7,or
1,582,85,27,10,not_b
1,583,33,10,14,not_and
1,584,89,50,4,not_implied_by
1,585,52,63,7,or
1,586,33,36,15,one
1,587,70,23,9,not_xor
1,588,52,66,10,not_b
1,589,81,19,0,zero
1,590,7,82,10,not_b
1,591,58,10,6,xor
1,592,2,61,12,not_a
1,593,65,6,13,implies
1,594,27,65,11,implied_by
1,595,51,72,9,not_xor
1,596,67,67,14,not_and
1,597,17,66,7,or
1,598,14,32,11,implied_by
1,599,66,56,5,b
1,600,11,78,0,zero
1,601,81,39,5,b
1,602,12,70,6,xor
1,603,54,28,9,not_xor
1,604,6,35,0,zero
1,605,29,60,11,implied_by
1,606,9,70,14,not_and
1,607,53,60,3,a
1,608,67,41,10,not_b
1,609,40,58,1,and
1,610,23,30,5,b
1,611,20,45,4,not_implied_by
1,612,83,58,4,not_implied_by
1,613,57,1,7,or
1,614,12,16,4,not_implied_by
1,615,39,41,6,xor
1,616,25,45,10,not_b
1,617,24,62,10,not_b
1,618,65,61,3,a
1,619,45,7,2,not_implies
1,620,72,54,13,implies
1,621,22,28,2,not_implies
1,622,18,20,5,b
1,623,20,85,0,zero
1,624,86,59,13,implies
1,625,41,59,14,not_and
1,626,71,51,15,one
1,627,30,82,1,and
1,628,42,23,2,not_implies
1,629,10,44,14,not_and
1,630,85,57,15,one
1,631,73,85,1,and
1,632,68,82,8,not_or
1,633,59,22,5,b
1,634,41,4,15,one
1,635,88,33,7,or
1,636,14,84,8,not_or
1,637,46,20,1,and
1,638,60,2,13,implies
1,639,8,9,7,or
1,640,40,60,10,not_b
1,641,8,5,1,and
1,642,51,82,3,a
1,643,65,72,14,not_and
1,644,43,77,12,not_a
1,645,18,1,9,not_xor
1,646,7,0,5,b
1,647,58,73,4,not_implied_by
1,648,43,48,4,not_implied_by
1,649,36,26,8,not_or
1,650,68,33,3,a
1,651,13,85,3,a
1,652,79,88,9,not_xor
1,653,37,44,12,not_a
1,654,83,69,12,not_a
1,655,2,14,9,not_xor
1,656,74,72,14,not_and
1,657,56,36,4,not_implied_by
1,658,58,89,8,not_or
1,659,54,87,4,not_implied_by
1,660,60,71,1,and
1,661,58,54,10,not_b
1,662,6,4,14,not_and
1,663,83,76,8,not_or
1,664,2,20,14,not_and
1,665,68,22,3,a
1,666,73,3,3,a
1,667,89,54,2,not_implies
1,668,46,74,8,not_or
1,669,2,73,6,xor
1,670,87,81,7,or
1,671,29,15,8,not_or
1,672,38,9,1,and
1,673,14,42,2,not_implies
1,674,47,60,7,or
1,675,58,15,6,xor
1,676,20,38,4,not_implied_by
1,677,14,47,3,a
1,678,23,45,11,implied_by
1,679,34,44,1,and
1,680,0,12,5,b
1,681,25,11,6,xor
1,682,69,4,8,not_or
1,683,53,17,15,one
1,684,39,67,14,not_and
1,685,62,34,3,a
1,686,8,15,1,and
1,687,30,40,2,not_implies
1,688,44,2,0,zero
1,689,75,42,14,not_and
1,690,81,76,2,not_implies
1,691,38,4,14,not_and
1,692,37,23,14,not_and
1,693,63,88,11,implied_by
1,694,29,62,12,not_a
1,695,77,39,0,zero
1,696,49,15,3,a
1,697,6,8,2,not_implies
1,698,26,39,6,xor
1,699,78,58,6,xor
1,700,28,25,13,implies
1,701,45,47,3,a
1,702,70,8,12,not_a
1,703,52,89,7,or
1,704,33,12,13,implies
1,705,14,23,6,xor
1,706,67,48,12,not_a
1,707,30,41,12,not_a
1,708,81,17,14,not_and
1,709,30,61,5,b
1,710,69,67,4,not_implied_by
1,711,39,2,4,not_implied_by
1,712,63,60,10,not_b
1,713,55,60,1,and
1,714,53,77,13,implies
1,715,78,43,4,not_implied_by
1,716,45,40,2,not_implies
1,717,81,68,12,not_a
1,718,27,79,1,and
1,719,48,7,8,not_or
1,720,60,83,11,implied_by
1,721,28,58,12,not_a
1,722,86,33,11,implied_by
1,723,29,48,7,or
1,724,9,43,0,zero
1,725,71,31,4,not_implied_by
1,726,54,30,12,not_a
1,727,56,76,5,b
1,728,7,38,4,not_implied_by
1,729,60,17,9,not_xor
1,730,73,69,13,implies
1,731,42,17,0,zero
1,732,80,23,12,not_a
1,733,24,50,3,a
1,734,78,6,4,not_implied_by
1,735,71,61,15,one
1,736,87,35,8,not_or
1,737,23,14,6,xor
1,738,70,76,15,one
1,739,40,10,8,not_or
1,740,4,1,10,not_b
1,741,36,40,9,not_xor
1,742,16,21,4,not_implied_by
1,743,82,11,1,and
1,744,89,41,14,not_and
1,745,22,36,15,one
1,746,58,47,11,implied_by
1,747,87,85,7,or
1,748,68,6,12,not_a
1,749,63,4,2,not_implies
1,750,36,88,5,b
1,751,86,88,5,b
1,752,22,47,11,implied_by
1,753,0,12,6,xor
1,754,16,22,6,xor
1,755,36,16,11,implied_by
1,756,14,37,9,not_xor
1,757,75,72,15,one
1,758,62,33,13,implies
1,759,46,81,11,implied_by
1,760,73,21,0,zero
1,761,88,87,5,b
1,762,89,53,2,not_implies
1,763,76,5,4,not_implied_by
1,764,35,36,1,and
1,765,48,68,12,not_a
1,766,76,60,14,not_and
1,767,80,52,7,or
1,768,36,4,3,a
1,769,75,15,13,implies
1,770,74,83,6,xor
1,771,20,28,9,not_xor
1,772,26,54,14,not_and
1,773,42,85,13,implies
1,774,13,53,15,one
1,775,54,56,1,and
1,776,29,24,6,xor
1,777,7,0,7,or
1,778,19,42,11,implied_by
1,779,72,7,8,not_or
1,780,46,52,8,not_or
1,781,24,81,10,not_b
1,782,16,17,13,implies
1,783,49,69,15,one
1,784,3,58,8,not_or
1,785,89,10,2,not_implies
1,786,39,37,0,zero
1,787,8,48,2,not_implies
1,788,7,4,5,b
1,789,80,32,2,not_implies
1,790,29,8,8,not_or
1,791,81,61,7,or
1,792,46,66,4,not_implied_by
1,793,3,5,2,not_implies
1,794,76,15,4,not_implied_by
1,795,88,67,10,not_b
1,796,36,84,13,implies
1,797,38,68,7,or
1,798,65,83,12,not_a
1,799,47,31,9,not_xor
1,800,37,80,4,not_implied_by
1,801,30,41,1,and
1,802,48,52,2,not_implies
1,803,15,75,6,xor
1,804,75,5,3,a
1,805,83,5,11,implied_by
1,806,11,1,9,not_xor
1,807,50,51,9,not_xor
1,808,43,74,12,not_a
1,809,13,82,9,not_xor
1,810,38,41,15,one
1,811,16,37,13,implies
1,812,53,41,12,not_a
1,813,32,2,14,not_and
1,814,4,77,4,not_implied_by
1,815,73,34,4,not_implied_by
1,816,40,72,9,not_xor
1,817,1,21,14,not_and
1,818,62,88,4,not_implied_by
1,819,13,30,5,b
1,820,32,3,1,and
1,821,30,23,3,a
1,822,70,38,13,implies
1,823,21,65,6,xor
1,824,63,28,0,zero
1,825,89,70,13,implies
1,826,42,76,7,or
1,827,20,88,9,not_xor
1,828,31,45,7,or
1,829,23,37,15,one
1,830,15,34,5,b
1,831,7,45,9,not_xor
1,832,28,48,8,not_or
1,833,52,44,12,not_a
1,834,9,36,15,one
1,835,70,57,8,not_or
1,836,81,0,14,not_and
1,837,76,68,9,not_xor
1,838,88,76,10,not_b
1,839,45,51,12,not_a
1,840,38,27,7,or
1,841,31,28,10,not_b
1,842,72,27,4,not_implied_by
1,843,73,11,2,not_implies
1,844,60,41,11,implied_by
1,845,31,39,13,implies
1,846,44,20,5,b
1,847,2,52,2,not_implies
1,848,67,0,15,one
1,849,3,84,11,implied_by
1,850,74,21,1,and
1,851,9,11,5,b
1,852,21,57,13,implies
1,853,84,84,13,implies
1,854,82,11,12,not_a
1,855,9,19,9,not_xor
1,856,79,4,7,or
1,857,58,17,7,or
1,858,87,89,13,implies
1,859,13,41,4,not_implied_by
1,860,12,60,1,and
1,861,50,79,3,a
1,862,37,41,8,not_or
1,863,59,8,0,zero
1,864,57,40,3,a
1,865,61,76,0,zero
1,866,71,63,14,not_and
1,867,3,5,1,and
1,868,58,14,15,one
1,869,28,80,2,not_implies
1,870,59,63,10,not_b
1,871,26,20,1,and
1,872,31,47,11,implied_by
1,873,19,17,0,zero
1,874,60,33,10,not_b
1,875,26,78,10,not_b
1,876,85,89,1,and
1,877,77,33,10,not_b
1,878,55,25,13,implies
1,879,74,48,10,not_b
1,880,57,3,14,not_and
1,881,75,11,14,not_and
1,882,51,17,14,not_and
1,883,30,58,0,zero
1,884,21,23,0,zero
1,885,53,31,2,not_implies
1,886,72,18,4,not_implied_by
1,887,43,6,6,xor
1,888,59,77,14,not_and
1,889,4,39,15,one
1,890,45,85,6,xor
1,891,89,3,14,not_and
1,892,81,0,12,not_a
1,893,65,4,13,implies
1,894,82,45,10,not_b
1,895,5,36,13,implies
1,896,20,35,0,zero
1,897,62,40,7,or
1,898,45,38,7,or
1,899,77,80,13,implies
1,900,68,80,4,not_implied_by
1,901,77,6,14,not_and
1,902,8,64,10,not_b
1,903,59,27,9,not_xor
1,904,3,78,11,implied_by
1,905,57,89,12,not_a
1,906,9,14,12,not_a
1,907,63,29,0,zero
1,908,14,45,2,not_implies
1,909,46,73,5,b
1,910,33,21,1,and
1,911,75,24,13,implies
1,912,74,50,13,implies
1,913,78,15,15,one
1,914,75,34,2,not_implies
1,915,21,35,12,not_a
1,916,24,15,15,one
1,917,57,55,0,zero
1,918,49,47,10,not_b
1,919,60,29,14,not_and
1,920,25,65,9,not_xor
1,921,22,42,0,zero
1,922,57,51,14,not_and
1,923,26,84,7,or
1,924,48,13,9,not_xor
1,925,20,3,10,not_b
1,926,83,64,6,xor
1,927,67,31,12,not_a
1,928,37,22,3,a
1,929,56,42,3,a
1,930,68,85,1,and
1,931,86,65,14,not_and
1,932,60,5,15,one
1,933,11,55,9,not_xor
1,934,45,14,7,or
1,935,8,78,12,not_a
1,936,14,83,15,one
1,937,79,45,2,not_implies
1,938,0,78,7,or
1,939,17,31,9,not_xor
1,940,15,27,2,not_implies
1,941,9,83,2,not_implies
1,942,71,43,8,not_or
1,943,82,28,11,implied_by
1,944,29,85,6,xor
1,945,33,48,11,implied_by
1,946,5,25,4,not_implied_by
1,947,28,15,11,implied_by
1,948,15,17,10,not_b
1,949,87,21,13,implies
1,950,36,23,3,a
1,951,1,31,9,not_xor
1,952,35,77,8,not_or
1,953,36,1,3,a
1,954,48,35,2,not_implies
1,955,16,7,2,not_implies
1,956,66,2,12,not_a
1,957,86,54,9,not_xor
1,958,35,28,15,one
1,959,9,87,14,not_and
1,960,58,84,4,not_implied_by
1,961,15,71,7,or
1,962,71,18,6,xor
1,963,63,41,10,not_b
1,964,73,70,12,not_a
1,965,1,23,4,not_implied_by
1,966,84,35,14,not_and
1,967,26,42,6,xor
1,968,68,11,10,not_b
1,969,48,6,11,implied_by
1,970,37,21,1,and
1,971,21,88,6,xor
1,972,23,19,0,zero
1,973,0,22,7,or
1,974,54,44,12,not_a
1,975,6,41,12,not_a
1,976,32,35,8,not_or
1,977,6,17,1,and
1,978,17,51,9,not_xor
1,979,84,15,7,or
1,980,25,1,1,and
1,981,0,20,12,not_a
1,982,69,82,15,one
1,983,79,54,7,or
1,984,17,50,14,not_and
1,985,72,86,7,or
1,986,1,72,7,or
1,987,17,53,10,not_b
1,988,31,36,13,implies
1,989,33,18,6,xor
1,990,49,42,4,not_implied_by
1,991,30,54,9,not_xor
1,992,32,32,12,not_a
1,993,79,77,4,not_implied_by
1,994,25,3,9,not_xor
1,995,10,76,15,one
1,996,77,53,5,b
1,997,21,75,9,not_xor
1,998,7,62,15,one
1,999,82,42,2,not_implies
1,1000,46,21,14,not_and
1,1001,72,67,15,one
1,1002,10,4,6,xor
1,1003,72,13,5,b
1,1004,88,49,12,not_a
1,1005,34,40,14,not_and
1,1006,3,86,2,not_implies
1,1007,4,75,1,and
1,1008,28,25,11,implied_by
1,1009,23,10,11,implied_by
1,1010,68,37,3,a
1,1011,11,13,4,not_implied_by
1,1012,78,30,5,b
1,1013,54,18,13,implies
1,1014,85,31,8,not_or
1,1015,58,69,2,not_implies
1,1016,23,80,12,not_a
1,1017,40,45,12,not_a
1,1018,83,54,13,implies
1,1019,13,87,5,b
1,1020,77,52,4,not_implied_by
1,1021,29,54,9,not_xor
1,1022,66,84,8,not_or
1,1023,9,4,7,or
1,1024,39,20,10,not_b
1,1025,24,63,3,a
1,1026,70,8,7,or
