layer,neuron,input_a,input_b,gate_id,gate_name
1,126,0,13,9,not_xor
1,127,8,21,2,not_implies
1,128,21,38,12,not_a
1,129,43,48,10,not_b
1,130,56,61,3,a
1,131,61,64,0,zero
1,132,50,59,2,not_implies
1,133,81,87,12,not_a
1,134,20,24,1,and
1,135,64,83,10,not_b
1,136,46,54,6,xor
1,137,49,63,8,not_or
1,138,24,43,10,not_b
1,139,42,56,7,or
1,140,67,87,11,implied_by
1,141,28,30,10,not_b
1,142,55,64,8,not_or
1,143,63,64,8,not_or
1,144,40,43,8,not_or
1,145,22,23,11,implied_by
1,146,77,85,5,b
1,147,67,78,4,not_implied_by
1,148,6,25,7,or
1,149,69,86,6,xor
1,150,56,70,1,and
1,151,43,68,12,not_a
1,152,58,75,13,implies
1,153,27,34,11,implied_by
1,154,69,80,9,not_xor
1,155,26,31,2,not_implies
1,156,30,37,5,b
1,157,24,40,8,not_or
1,158,8,17,13,implies
1,159,22,34,6,xor
1,160,9,34,13,implies
1,161,70,79,9,not_xor
1,162,58,84,2,not_implies
1,163,47,71,7,or
1,164,56,62,13,implies
1,165,34,47,0,zero
1,166,17,41,3,a
1,167,50,60,7,or
1,168,3,22,13,implies
1,169,34,45,11,implied_by
1,170,36,48,8,not_or
1,171,56,78,4,not_implied_by
1,172,0,23,12,not_a
1,173,46,71,11,implied_by
1,174,64,80,10,not_b
1,175,11,35,8,not_or
1,176,25,39,6,xor
1,177,80,87,11,implied_by
1,178,60,71,2,not_implies
1,179,33,59,9,not_xor
1,180,20,27,12,not_a
1,181,48,68,4,not_implied_by
1,182,19,22,5,b
1,183,30,35,11,implied_by
1,184,15,19,12,not_a
1,185,79,88,8,not_or
1,186,84,88,11,implied_by
1,187,6,26,11,implied_by
1,188,11,36,9,not_xor
1,189,31,48,15,one
1,190,38,61,7,or
1,191,86,88,2,not_implies
1,192,47,65,3,a
1,193,74,85,5,b
1,194,71,84,7,or
1,195,13,25,4,not_implied_by
1,196,16,30,13,implies
1,197,52,54,13,implies
1,198,37,57,2,not_implies
1,199,33,38,11,implied_by
1,200,52,71,11,implied_by
1,201,10,31,12,not_a
1,202,43,50,12,not_a
1,203,25,41,11,implied_by
1,204,67,84,3,a
1,205,33,47,6,xor
1,206,16,28,10,not_b
1,207,15,16,6,xor
1,208,45,53,1,and
1,209,0,1,7,or
1,210,29,38,8,not_or
1,211,2,11,6,xor
1,212,44,64,7,or
1,213,57,64,0,zero
1,214,38,41,8,not_or
1,215,0,21,10,not_b
1,216,36,59,10,not_b
1,217,60,82,3,a
1,218,48,54,13,implies
1,219,3,9,3,a
1,220,32,40,3,a
1,221,61,79,12,not_a
1,222,49,53,11,implied_by
1,223,65,89,8,not_or
1,224,83,87,13,implies
1,225,50,57,9,not_xor
1,226,3,25,12,not_a
1,227,27,35,6,xor
1,228,68,71,10,not_b
1,229,16,17,11,implied_by
1,230,13,17,10,not_b
1,231,76,88,11,implied_by
1,232,13,26,8,not_or
1,233,49,68,15,one
1,234,34,39,6,xor
1,235,54,68,13,implies
1,236,27,36,2,not_implies
1,237,63,86,10,not_b
1,238,66,84,3,a
1,239,68,70,7,or
1,240,33,42,3,a
1,241,46,55,8,not_or
1,242,42,47,10,not_b
1,243,17,37,2,not_implies
1,244,21,28,9,not_xor
1,245,7,9,15,one
1,246,17,39,11,implied_by
1,247,0,9,9,not_xor
1,248,53,68,13,implies
1,249,32,43,13,implies
1,250,69,70,7,or
1,251,61,67,2,not_implies
1,252,42,57,8,not_or
1,253,34,55,8,not_or
1,254,29,41,6,xor
1,255,64,84,8,not_or
1,256,44,57,1,and
1,257,6,19,15,one
1,258,8,9,15,one
1,259,14,25,15,one
1,260,41,67,8,not_or
1,261,22,44,13,implies
1,262,46,60,9,not_xor
1,263,43,57,8,not_or
1,264,67,85,14,not_and
1,265,28,38,6,xor
1,266,39,43,12,not_a
1,267,46,63,0,zero
1,268,63,79,4,not_implied_by
1,269,42,66,4,not_implied_by
1,270,50,70,3,a
1,271,59,77,7,or
1,272,6,23,8,not_or
1,273,26,38,9,not_xor
1,274,19,44,3,a
1,275,16,34,14,not_and
1,276,70,89,6,xor
1,277,69,78,15,one
1,278,62,69,10,not_b
1,279,1,9,0,zero
1,280,38,60,3,a
1,281,5,23,7,or
1,282,52,75,3,a
1,283,57,60,1,and
1,284,53,70,11,implied_by
1,285,38,53,10,not_b
1,286,80,83,6,xor
1,287,34,57,14,not_and
1,288,62,64,5,b
1,289,70,73,7,or
1,290,49,74,9,not_xor
1,291,59,84,13,implies
1,292,36,52,6,xor
1,293,8,13,3,a
1,294,10,29,12,not_a
1,295,3,10,5,b
1,296,2,12,9,not_xor
1,297,26,33,2,not_implies
1,298,62,82,15,one
1,299,32,37,10,not_b
1,300,39,62,12,not_a
1,301,10,30,2,not_implies
1,302,47,51,9,not_xor
1,303,69,83,4,not_implied_by
1,304,24,33,9,not_xor
1,305,26,41,11,implied_by
1,306,56,79,15,one
1,307,44,68,14,not_and
1,308,2,29,12,not_a
1,309,2,16,2,not_implies
1,310,44,53,11,implied_by
1,311,12,38,10,not_b
1,312,50,72,6,xor
1,313,53,63,13,implies
1,314,53,74,9,not_xor
1,315,10,16,12,not_a
1,316,39,60,12,not_a
1,317,45,50,3,a
1,318,5,9,10,not_b
1,319,36,45,14,not_and
1,320,46,68,3,a
1,321,62,83,1,and
1,322,20,28,13,implies
1,323,22,30,8,not_or
1,324,3,12,9,not_xor
1,325,20,37,13,implies
1,326,53,71,10,not_b
1,327,37,54,9,not_xor
1,328,53,75,6,xor
1,329,35,55,1,and
1,330,61,80,8,not_or
1,331,86,89,1,and
1,332,37,62,15,one
1,333,38,52,2,not_implies
1,334,18,28,13,implies
1,335,67,81,4,not_implied_by
1,336,4,9,2,not_implies
1,337,80,89,12,not_a
1,338,20,25,8,not_or
1,339,26,42,4,not_implied_by
1,340,47,57,5,b
1,341,14,32,14,not_and
1,342,76,79,5,b
1,343,32,55,11,implied_by
1,344,15,25,3,a
1,345,37,58,7,or
1,346,47,53,9,not_xor
1,347,28,41,6,xor
1,348,40,64,15,one
1,349,31,37,14,not_and
1,350,60,62,5,b
1,351,73,88,3,a
1,352,26,49,3,a
1,353,13,33,7,or
1,354,5,18,8,not_or
1,355,56,77,11,implied_by
1,356,20,26,2,not_implies
1,357,31,42,11,implied_by
1,358,11,30,10,not_b
1,359,1,3,11,implied_by
1,360,65,71,1,and
1,361,75,88,3,a
1,362,13,28,5,b
1,363,27,30,7,or
1,364,80,88,9,not_xor
1,365,9,23,10,not_b
1,366,17,25,2,not_implies
1,367,35,54,9,not_xor
1,368,65,69,6,xor
1,369,33,57,6,xor
1,370,4,29,4,not_implied_by
1,371,42,64,3,a
1,372,26,44,2,not_implies
1,373,41,46,6,xor
1,374,7,14,1,and
1,375,27,45,4,not_implied_by
1,376,23,31,12,not_a
1,377,18,22,8,not_or
1,378,13,21,6,xor
1,379,24,38,6,xor
1,380,56,58,8,not_or
1,381,40,54,7,or
1,382,35,36,15,one
1,383,77,84,12,not_a
1,384,23,27,1,and
1,385,19,24,11,implied_by
1,386,65,74,10,not_b
1,387,76,89,12,not_a
1,388,0,19,3,a
1,389,27,37,2,not_implies
1,390,33,40,7,or
1,391,74,87,2,not_implies
1,392,1,19,8,not_or
1,393,31,53,1,and
1,394,1,23,11,implied_by
1,395,1,2,15,one
1,396,71,77,6,xor
1,397,57,77,11,implied_by
1,398,70,88,0,zero
1,399,53,62,8,not_or
1,400,5,11,11,implied_by
1,401,44,60,11,implied_by
1,402,41,51,3,a
1,403,58,77,11,implied_by
1,404,45,64,8,not_or
1,405,75,89,6,xor
1,406,64,87,13,implies
1,407,55,68,7,or
1,408,4,30,14,not_and
1,409,1,21,8,not_or
1,410,65,77,5,b
1,411,2,10,8,not_or
1,412,51,58,8,not_or
1,413,14,15,14,not_and
1,414,34,58,12,not_a
1,415,24,39,10,not_b
1,416,1,14,3,a
1,417,16,27,10,not_b
1,418,45,47,12,not_a
1,419,31,46,11,implied_by
1,420,51,60,11,implied_by
1,421,37,46,8,not_or
1,422,58,82,11,implied_by
1,423,19,39,10,not_b
1,424,71,78,8,not_or
1,425,31,47,8,not_or
1,426,65,81,0,zero
1,427,23,42,12,not_a
1,428,36,50,3,a
1,429,56,81,9,not_xor
1,430,5,24,3,a
1,431,34,49,1,and
1,432,63,74,2,not_implies
1,433,56,59,14,not_and
1,434,30,48,6,xor
1,435,13,27,13,implies
1,436,16,18,7,or
1,437,17,36,3,a
1,438,7,28,8,not_or
1,439,25,29,9,not_xor
1,440,35,49,7,or
1,441,60,63,4,not_implied_by
1,442,3,24,14,not_and
1,443,22,46,12,not_a
1,444,30,41,4,not_implied_by
1,445,48,61,2,not_implies
1,446,41,45,6,xor
1,447,44,62,11,implied_by
1,448,17,31,7,or
1,449,64,69,3,a
1,450,81,85,3,a
1,451,21,46,3,a
1,452,55,60,2,not_implies
1,453,57,66,6,xor
1,454,1,4,3,a
1,455,37,55,2,not_implies
1,456,33,51,6,xor
1,457,10,22,6,xor
1,458,74,83,6,xor
1,459,31,40,0,zero
1,460,41,52,13,implies
1,461,27,31,5,b
1,462,30,34,11,implied_by
1,463,25,50,9,not_xor
1,464,63,81,5,b
1,465,21,29,5,b
1,466,20,33,0,zero
1,467,14,37,3,a
1,468,38,49,2,not_implies
1,469,67,69,5,b
1,470,14,27,6,xor
1,471,59,83,11,implied_by
1,472,28,32,6,xor
1,473,5,8,0,zero
1,474,49,50,3,a
1,475,23,47,12,not_a
1,476,78,87,14,not_and
1,477,42,55,4,not_implied_by
1,478,63,80,12,not_a
1,479,36,38,4,not_implied_by
1,480,7,8,5,b
1,481,6,27,9,not_xor
1,482,12,13,1,and
1,483,19,23,4,not_implied_by
1,484,56,68,2,not_implies
1,485,2,26,2,not_implies
1,486,31,49,3,a
1,487,1,22,6,xor
1,488,57,65,3,a
1,489,52,53,14,not_and
1,490,46,64,5,b
1,491,20,46,12,not_a
1,492,24,34,7,or
1,493,54,59,7,or
1,494,56,64,7,or
1,495,51,62,2,not_implies
1,496,4,18,6,xor
1,497,22,42,3,a
1,498,44,51,9,not_xor
1,499,47,56,3,a
1,500,69,73,4,not_implied_by
1,501,12,32,4,not_implied_by
1,502,11,14,10,not_b
1,503,7,30,0,zero
1,504,63,78,11,implied_by
1,505,0,18,9,not_xor
1,506,59,68,5,b
1,507,63,70,7,or
1,508,82,88,11,implied_by
1,509,15,34,0,zero
1,510,33,52,1,and
1,511,47,59,10,not_b
1,512,4,24,10,not_b
1,513,80,82,14,not_and
1,514,21,39,14,not_and
1,515,33,53,7,or
1,516,84,85,5,b
1,517,27,50,8,not_or
1,518,84,89,15,one
1,519,41,43,12,not_a
1,520,59,80,1,and
1,521,65,79,5,b
1,522,59,66,12,not_a
1,523,37,39,10,not_b
1,524,20,22,12,not_a
1,525,8,12,15,one
1,526,41,61,3,a
1,527,4,25,4,not_implied_by
1,528,63,75,13,implies
1,529,13,19,5,b
1,530,73,84,13,implies
1,531,23,39,11,implied_by
1,532,58,67,3,a
1,533,59,76,9,not_xor
1,534,49,54,0,zero
1,535,69,74,5,b
1,536,23,36,12,not_a
1,537,38,50,7,or
1,538,64,68,2,not_implies
1,539,24,35,6,xor
1,540,8,31,13,implies
1,541,87,88,3,a
1,542,38,47,8,not_or
1,543,57,58,15,one
1,544,41,58,3,a
1,545,30,50,6,xor
1,546,36,49,2,not_implies
1,547,36,51,5,b
1,548,41,60,7,or
1,549,11,37,3,a
1,550,19,40,11,implied_by
1,551,35,37,12,not_a
1,552,34,51,9,not_xor
1,553,1,25,9,not_xor
1,554,54,75,14,not_and
1,555,56,71,2,not_implies
1,556,31,56,14,not_and
1,557,53,55,7,or
1,558,50,51,11,implied_by
1,559,52,72,6,xor
1,560,21,24,15,one
1,561,4,7,2,not_implies
1,562,70,84,7,or
1,563,11,31,10,not_b
1,564,24,41,5,b
1,565,70,77,9,not_xor
1,566,14,20,13,implies
1,567,40,55,3,a
1,568,59,71,11,implied_by
1,569,6,22,10,not_b
1,570,18,34,4,not_implied_by
1,571,61,78,7,or
1,572,62,78,13,implies
1,573,63,69,10,not_b
1,574,3,30,6,xor
1,575,49,55,13,implies
1,576,70,87,10,not_b
1,577,28,53,10,not_b
1,578,62,79,14,not_and
1,579,23,45,3,a
1,580,53,79,13,implies
1,581,2,24,7,or
1,582,9,26,10,not_b
1,583,59,75,2,not_implies
1,584,29,53,4,not_implied_by
1,585,49,75,7,or
1,586,46,59,15,one
1,587,67,79,9,not_xor
1,588,66,67,13,implies
1,589,24,26,5,b
1,590,15,20,2,not_implies
1,591,52,60,12,not_a
1,592,79,85,10,not_b
1,593,1,8,3,a
1,594,45,56,8,not_or
1,595,41,53,4,not_implied_by
1,596,31,50,5,b
1,597,78,85,13,implies
1,598,24,47,8,not_or
1,599,52,56,5,b
1,600,7,27,0,zero
1,601,73,83,11,implied_by
1,602,3,15,6,xor
1,603,8,35,3,a
1,604,23,40,3,a
1,605,76,82,8,not_or
1,606,44,55,14,not_and
1,607,2,14,5,b
1,608,23,33,2,not_implies
1,609,46,67,1,and
1,610,0,10,10,not_b
1,611,38,62,4,not_implied_by
1,612,21,31,13,implies
1,613,5,19,4,not_implied_by
1,614,48,67,12,not_a
1,615,71,73,0,zero
1,616,44,70,13,implies
1,617,70,82,0,zero
1,618,54,80,7,or
1,619,73,75,15,one
1,620,4,16,10,not_b
1,621,43,52,14,not_and
1,622,40,42,5,b
1,623,53,54,6,xor
1,624,33,35,1,and
1,625,59,78,14,not_and
1,626,33,46,15,one
1,627,15,30,8,not_or
1,628,15,37,2,not_implies
1,629,3,16,14,not_and
1,630,66,68,15,one
1,631,29,31,12,not_a
1,632,29,32,8,not_or
1,633,3,13,5,b
1,634,29,36,15,one
1,635,20,32,7,or
1,636,32,36,8,not_or
1,637,1,28,10,not_b
1,638,4,6,10,not_b
1,639,35,43,7,or
1,640,71,85,8,not_or
1,641,72,79,3,a
1,642,37,44,3,a
1,643,23,41,12,not_a
1,644,30,56,0,zero
1,645,78,88,1,and
1,646,78,81,6,xor
1,647,35,44,12,not_a
1,648,82,83,4,not_implied_by
1,649,71,87,6,xor
1,650,6,15,11,implied_by
1,651,75,76,5,b
1,652,38,39,5,b
1,653,0,8,12,not_a
1,654,3,14,0,zero
1,655,10,23,9,not_xor
1,656,62,87,12,not_a
1,657,82,87,12,not_a
1,658,14,18,1,and
1,659,5,14,4,not_implied_by
1,660,57,72,7,or
1,661,50,64,10,not_b
1,662,26,40,10,not_b
1,663,24,27,8,not_or
1,664,5,27,7,or
1,665,17,24,3,a
1,666,19,28,3,a
1,667,10,37,9,not_xor
1,668,48,60,0,zero
1,669,32,46,7,or
1,670,46,52,0,zero
1,671,48,72,8,not_or
1,672,12,20,7,or
1,673,53,59,6,xor
1,674,46,61,13,implies
1,675,29,34,10,not_b
1,676,13,14,8,not_or
1,677,4,10,3,a
1,678,68,85,11,implied_by
1,679,36,61,1,and
1,680,5,30,15,one
1,681,22,45,7,or
1,682,9,30,4,not_implied_by
1,683,57,62,15,one
1,684,63,68,4,not_implied_by
1,685,52,57,3,a
1,686,4,15,4,not_implied_by
1,687,63,71,2,not_implies
1,688,38,58,6,xor
1,689,52,55,8,not_or
1,690,8,27,2,not_implies
1,691,14,29,14,not_and
1,692,20,21,13,implies
1,693,11,24,5,b
1,694,30,47,10,not_b
1,695,26,47,0,zero
1,696,31,39,4,not_implied_by
1,697,58,66,7,or
1,698,55,66,6,xor
1,699,1,10,11,implied_by
1,700,4,20,6,xor
1,701,55,65,3,a
1,702,4,31,12,not_a
1,703,49,71,7,or
1,704,85,87,4,not_implied_by
1,705,39,52,6,xor
1,706,26,34,11,implied_by
1,707,9,21,6,xor
1,708,74,79,14,not_and
1,709,5,21,5,b
1,710,55,56,4,not_implied_by
1,711,37,43,15,one
1,712,58,78,10,not_b
1,713,70,78,6,xor
1,714,10,28,6,xor
1,715,56,80,4,not_implied_by
1,716,42,54,8,not_or
1,717,52,74,7,or
1,718,35,38,1,and
1,719,41,66,9,not_xor
1,720,60,73,11,implied_by
1,721,60,78,12,not_a
1,722,1,24,11,implied_by
1,723,34,42,7,or
1,724,0,26,12,not_a
1,725,10,13,4,not_implied_by
1,726,59,62,12,not_a
1,727,86,87,13,implies
1,728,64,67,13,implies
1,729,24,30,12,not_a
1,730,35,51,13,implies
1,731,6,16,0,zero
1,732,68,89,2,not_implies
1,733,25,51,12,not_a
1,734,22,35,15,one
1,735,46,72,8,not_or
1,736,35,53,8,not_or
1,737,4,28,10,not_b
1,738,48,59,9,not_xor
1,739,34,35,3,a
1,740,0,6,9,not_xor
1,741,13,34,9,not_xor
1,742,2,7,13,implies
1,743,4,13,1,and
1,744,55,61,2,not_implies
1,745,42,52,15,one
1,746,28,47,15,one
1,747,20,44,7,or
1,748,8,29,3,a
1,749,19,43,2,not_implies
1,750,17,42,12,not_a
1,751,76,81,0,zero
1,752,41,63,7,or
1,753,11,17,5,b
1,754,60,68,2,not_implies
1,755,52,77,11,implied_by
1,756,53,78,7,or
1,757,67,89,15,one
1,758,16,36,13,implies
1,759,41,44,12,not_a
1,760,5,25,0,zero
1,761,5,17,5,b
1,762,81,82,2,not_implies
1,763,40,50,3,a
1,764,32,50,4,not_implied_by
1,765,25,32,10,not_b
1,766,61,77,14,not_and
1,767,11,26,4,not_implied_by
1,768,78,83,9,not_xor
1,769,68,82,11,implied_by
1,770,58,83,9,not_xor
1,771,13,29,9,not_xor
1,772,9,13,14,not_and
1,773,34,40,6,xor
1,774,8,25,6,xor
1,775,41,47,8,not_or
1,776,48,51,6,xor
1,777,39,44,7,or
1,778,63,88,5,b
1,779,24,29,8,not_or
1,780,2,15,4,not_implied_by
1,781,47,69,14,not_and
1,782,60,69,7,or
1,783,27,42,9,not_xor
1,784,37,47,5,b
1,785,61,65,8,not_or
1,786,9,15,5,b
1,787,20,45,2,not_implies
1,788,22,43,12,not_a
1,789,70,86,9,not_xor
1,790,56,72,7,or
1,791,23,24,11,implied_by
1,792,34,43,4,not_implied_by
1,793,29,33,2,not_implies
1,794,34,41,4,not_implied_by
1,795,58,64,10,not_b
1,796,18,32,9,not_xor
1,797,58,80,7,or
1,798,53,57,10,not_b
1,799,48,62,9,not_xor
1,800,52,66,11,implied_by
1,801,52,64,11,implied_by
1,802,9,36,10,not_b
1,803,68,72,10,not_b
1,804,3,18,3,a
1,805,72,73,7,or
1,806,10,15,9,not_xor
1,807,29,45,9,not_xor
1,808,15,31,7,or
1,809,1,13,9,not_xor
1,810,20,38,7,or
1,811,50,53,15,one
1,812,3,6,12,not_a
1,813,1,26,10,not_b
1,814,57,71,9,not_xor
1,815,15,26,3,a
1,816,25,33,9,not_xor
1,817,13,37,0,zero
1,818,21,43,9,not_xor
1,819,46,50,5,b
1,820,30,33,12,not_a
1,821,39,56,3,a
1,822,46,49,10,not_b
1,823,12,18,6,xor
1,824,37,48,4,not_implied_by
1,825,59,70,10,not_b
1,826,65,75,7,or
1,827,78,80,9,not_xor
1,828,41,48,7,or
1,829,62,80,7,or
1,830,20,43,1,and
1,831,10,18,9,not_xor
1,832,41,50,6,xor
1,833,29,30,12,not_a
1,834,14,33,15,one
1,835,15,23,5,b
1,836,68,87,8,not_or
1,837,70,71,9,not_xor
1,838,64,73,10,not_b
1,839,41,55,12,not_a
1,840,52,62,7,or
1,841,14,40,10,not_b
1,842,37,40,4,not_implied_by
1,843,28,35,13,implies
1,844,61,84,11,implied_by
1,845,14,24,6,xor
1,846,5,15,5,b
1,847,58,69,14,not_and
1,848,79,89,15,one
1,849,39,48,3,a
1,850,29,43,13,implies
1,851,54,58,12,not_a
1,852,29,47,13,implies
1,853,8,24,13,implies
1,854,46,70,12,not_a
1,855,31,33,9,not_xor
1,856,63,65,7,or
1,857,59,61,1,and
1,858,16,25,2,not_implies
1,859,20,29,4,not_implied_by
1,860,18,29,15,one
1,861,3,7,14,not_and
1,862,17,18,2,not_implies
1,863,68,88,6,xor
1,864,16,37,3,a
1,865,3,21,13,implies
1,866,51,67,14,not_and
1,867,18,38,2,not_implies
1,868,20,42,7,or
1,869,12,29,7,or
1,870,43,44,6,xor
1,871,54,60,1,and
1,872,14,31,8,not_or
1,873,45,61,8,not_or
1,874,45,63,9,not_xor
1,875,36,60,8,not_or
1,876,59,72,1,and
1,877,24,31,8,not_or
1,878,26,52,13,implies
1,879,48,52,7,or
1,880,48,64,4,not_implied_by
1,881,32,48,11,implied_by
1,882,12,34,5,b
1,883,65,83,5,b
1,884,11,33,3,a
1,885,55,76,2,not_implies
1,886,59,73,15,one
1,887,3,23,6,xor
1,888,65,85,13,implies
1,889,58,68,15,one
1,890,50,62,3,a
1,891,51,65,6,xor
1,892,68,78,1,and
1,893,51,75,9,not_xor
1,894,25,35,4,not_implied_by
1,895,77,80,13,implies
1,896,28,54,0,zero
1,897,53,66,7,or
1,898,73,82,7,or
1,899,8,30,1,and
1,900,29,35,9,not_xor
1,901,48,65,5,b
1,902,28,51,5,b
1,903,44,69,6,xor
1,904,25,26,11,implied_by
1,905,23,38,12,not_a
1,906,40,59,12,not_a
1,907,30,38,0,zero
1,908,7,23,8,not_or
1,909,30,55,0,zero
1,910,11,29,1,and
1,911,12,24,7,or
1,912,54,62,13,implies
1,913,19,30,13,implies
1,914,66,72,6,xor
1,915,63,85,4,not_implied_by
1,916,21,30,8,not_or
1,917,73,86,0,zero
1,918,60,85,10,not_b
1,919,9,32,7,or
1,920,55,79,9,not_xor
1,921,28,34,0,zero
1,922,50,75,14,not_and
1,923,73,81,9,not_xor
1,924,6,10,9,not_xor
1,925,40,48,10,not_b
1,926,18,39,6,xor
1,927,63,66,12,not_a
1,928,21,37,4,not_implied_by
1,929,10,20,4,not_implied_by
1,930,74,84,1,and
1,931,40,58,3,a
1,932,2,19,11,implied_by
1,933,8,10,9,not_xor
1,934,1,27,4,not_implied_by
1,935,73,85,6,xor
1,936,61,66,15,one
1,937,45,46,12,not_a
1,938,42,61,7,or
1,939,64,77,9,not_xor
1,940,3,27,2,not_implies
1,941,16,42,7,or
1,942,31,44,14,not_and
1,943,21,41,5,b
1,944,61,69,1,and
1,945,46,47,6,xor
1,946,12,16,4,not_implied_by
1,947,63,67,11,implied_by
1,948,40,66,3,a
1,949,51,64,13,implies
1,950,47,63,6,xor
1,951,49,57,9,not_xor
1,952,70,75,8,not_or
1,953,60,76,9,not_xor
1,954,56,67,2,not_implies
1,955,21,27,2,not_implies
1,956,88,89,3,a
1,957,0,12,9,not_xor
1,958,38,64,3,a
1,959,8,33,6,xor
1,960,65,72,4,not_implied_by
1,961,9,11,9,not_xor
1,962,34,46,2,not_implies
1,963,59,85,9,not_xor
1,964,52,59,12,not_a
1,965,39,47,4,not_implied_by
1,966,50,52,14,not_and
1,967,69,89,1,and
1,968,38,51,10,not_b
1,969,30,43,11,implied_by
1,970,18,33,10,not_b
1,971,17,20,6,xor
1,972,28,50,5,b
1,973,42,43,12,not_a
1,974,11,25,12,not_a
1,975,17,33,12,not_a
1,976,62,86,10,not_b
1,977,49,66,1,and
1,978,0,14,4,not_implied_by
1,979,20,36,9,not_xor
1,980,26,32,3,a
1,981,35,47,13,implies
1,982,15,35,12,not_a
1,983,24,42,6,xor
1,984,11,16,2,not_implies
1,985,69,75,9,not_xor
1,986,49,61,9,not_xor
1,987,81,86,2,not_implies
1,988,35,60,1,and
1,989,33,50,10,not_b
1,990,42,67,7,or
1,991,75,83,10,not_b
1,992,60,84,2,not_implies
1,993,42,58,13,implies
1,994,35,48,9,not_xor
1,995,71,83,15,one
1,996,17,23,7,or
1,997,71,79,2,not_implies
1,998,9,19,10,not_b
1,999,10,32,2,not_implies
1,1000,24,49,12,not_a
1,1001,44,61,1,and
1,1002,25,36,6,xor
1,1003,6,21,11,implied_by
1,1004,68,75,1,and
1,1005,58,59,14,not_and
1,1006,57,63,4,not_implied_by
1,1007,87,89,1,and
1,1008,21,47,12,not_a
1,1009,28,31,11,implied_by
1,1010,2,4,3,a
1,1011,60,61,4,not_implied_by
1,1012,77,83,14,not_and
1,1013,5,12,5,b
1,1014,14,17,13,implies
1,1015,32,34,13,implies
1,1016,85,86,11,implied_by
1,1017,14,35,6,xor
1,1018,22,39,3,a
1,1019,21,26,7,or
1,1020,42,59,9,not_xor
1,1021,19,35,9,not_xor
