layer,neuron,input_a,input_b,gate_id,gate_name
1,215,50,76,0,zero
1,216,64,70,10,not_b
1,217,16,33,3,a
1,218,37,82,13,implies
1,219,44,48,2,not_implies
1,220,5,32,9,not_xor
1,221,7,74,12,not_a
1,222,8,83,5,b
1,223,7,13,11,implied_by
1,224,14,24,7,or
1,225,29,75,4,not_implied_by
1,226,6,79,0,zero
1,227,13,80,3,a
1,228,71,76,10,not_b
1,229,18,23,7,or
1,230,62,68,10,not_b
1,231,53,65,3,a
1,232,76,77,1,and
1,233,56,81,15,one
1,234,69,71,12,not_a
1,235,51,79,13,implies
1,236,20,59,4,not_implied_by
1,237,33,81,14,not_and
1,238,41,69,7,or
1,239,20,50,7,or
1,240,27,88,3,a
1,241,43,55,8,not_or
1,242,19,77,6,xor
1,243,13,84,2,not_implies
1,244,61,84,14,not_and
1,245,38,61,11,implied_by
1,246,41,42,12,not_a
1,247,17,45,4,not_implied_by
1,248,64,81,6,xor
1,249,72,76,9,not_xor
1,250,31,51,8,not_or
1,251,53,75,2,not_implies
1,252,23,52,8,not_or
1,253,12,84,8,not_or
1,254,35,68,6,xor
1,255,42,60,6,xor
1,256,21,88,12,not_a
1,257,65,80,10,not_b
1,258,62,77,6,xor
1,259,14,43,8,not_or
1,260,4,12,8,not_or
1,261,69,81,15,one
1,262,77,85,5,b
1,263,44,56,3,a
1,264,18,79,14,not_and
1,265,63,88,6,xor
1,266,59,76,11,implied_by
1,267,16,68,5,b
1,268,16,34,4,not_implied_by
1,269,14,17,4,not_implied_by
1,270,3,61,0,zero
1,271,24,61,7,or
1,272,10,38,0,zero
1,273,51,59,2,not_implies
1,274,23,43,6,xor
1,275,16,39,14,not_and
1,276,61,77,1,and
1,277,60,77,15,one
1,278,13,82,10,not_b
1,279,50,85,9,not_xor
1,280,32,67,3,a
1,281,32,89,7,or
1,282,42,88,8,not_or
1,283,6,19,0,zero
1,284,4,46,11,implied_by
1,285,23,78,9,not_xor
1,286,34,46,7,or
1,287,10,61,3,a
1,288,19,22,5,b
1,289,35,52,7,or
1,290,7,20,2,not_implies
1,291,26,74,15,one
1,292,12,73,6,xor
1,293,14,53,6,xor
1,294,37,53,12,not_a
1,295,74,77,9,not_xor
1,296,10,36,6,xor
1,297,48,79,10,not_b
1,298,20,25,15,one
1,299,6,75,11,implied_by
1,300,72,74,12,not_a
1,301,45,87,2,not_implies
1,302,18,20,10,not_b
1,303,6,71,11,implied_by
1,304,12,80,12,not_a
1,305,51,66,11,implied_by
1,306,77,81,15,one
1,307,84,87,1,and
1,308,18,36,1,and
1,309,16,42,1,and
1,310,54,58,11,implied_by
1,311,81,86,2,not_implies
1,312,56,83,0,zero
1,313,51,74,13,implies
1,314,42,69,9,not_xor
1,315,51,83,12,not_a
1,316,17,29,0,zero
1,317,45,72,3,a
1,318,33,84,5,b
1,319,33,56,14,not_and
1,320,58,81,3,a
1,321,43,75,1,and
1,322,59,81,11,implied_by
1,323,62,75,10,not_b
1,324,37,42,9,not_xor
1,325,19,84,1,and
1,326,6,27,10,not_b
1,327,63,81,9,not_xor
1,328,2,39,6,xor
1,329,76,85,1,and
1,330,51,65,5,b
1,331,53,59,13,implies
1,332,34,64,6,xor
1,333,29,59,0,zero
1,334,42,77,9,not_xor
1,335,6,51,1,and
1,336,20,21,9,not_xor
1,337,4,76,10,not_b
1,338,60,73,10,not_b
1,339,52,81,0,zero
1,340,57,72,5,b
1,341,37,39,2,not_implies
1,342,40,85,5,b
1,343,27,32,15,one
1,344,8,36,3,a
1,345,23,85,7,or
1,346,26,35,9,not_xor
1,347,58,68,6,xor
1,348,19,41,15,one
1,349,31,64,14,not_and
1,350,14,48,5,b
1,351,23,65,15,one
1,352,44,54,8,not_or
1,353,18,65,2,not_implies
1,354,15,79,10,not_b
1,355,41,71,12,not_a
1,356,7,64,1,and
1,357,39,51,3,a
1,358,20,29,10,not_b
1,359,69,74,2,not_implies
1,360,35,70,1,and
1,361,19,62,14,not_and
1,362,28,72,5,b
1,363,30,74,7,or
1,364,57,83,0,zero
1,365,11,79,1,and
1,366,27,80,8,not_or
1,367,30,44,10,not_b
1,368,8,30,5,b
1,369,1,12,13,implies
1,370,7,85,4,not_implied_by
1,371,48,67,0,zero
1,372,49,86,15,one
1,373,70,74,11,implied_by
1,374,8,53,1,and
1,375,27,65,12,not_a
1,376,75,80,8,not_or
1,377,9,20,10,not_b
1,378,40,58,13,implies
1,379,72,81,2,not_implies
1,380,4,21,13,implies
1,381,22,42,7,or
1,382,41,85,4,not_implied_by
1,383,25,60,12,not_a
1,384,12,70,1,and
1,385,0,53,11,implied_by
1,386,50,65,6,xor
1,387,16,82,3,a
1,388,40,74,13,implies
1,389,35,59,1,and
1,390,13,20,6,xor
1,391,6,13,2,not_implies
1,392,61,72,1,and
1,393,0,13,1,and
1,394,60,69,11,implied_by
1,395,7,69,1,and
1,396,1,75,3,a
1,397,74,75,1,and
1,398,49,82,0,zero
1,399,1,29,8,not_or
1,400,75,85,1,and
1,401,17,28,8,not_or
1,402,34,42,2,not_implies
1,403,31,47,1,and
1,404,28,89,11,implied_by
1,405,55,87,9,not_xor
1,406,34,39,13,implies
1,407,12,31,7,or
1,408,9,45,1,and
1,409,70,72,8,not_or
1,410,2,20,5,b
1,411,12,89,8,not_or
1,412,14,19,8,not_or
1,413,2,83,9,not_xor
1,414,13,55,12,not_a
1,415,79,84,2,not_implies
1,416,15,27,9,not_xor
1,417,40,73,10,not_b
1,418,25,81,12,not_a
1,419,33,37,11,implied_by
1,420,5,45,6,xor
1,421,68,83,4,not_implied_by
1,422,44,81,11,implied_by
1,423,60,71,10,not_b
1,424,28,41,8,not_or
1,425,21,42,15,one
1,426,24,71,0,zero
1,427,3,8,1,and
1,428,47,56,8,not_or
1,429,23,47,14,not_and
1,430,27,70,12,not_a
1,431,80,88,1,and
1,432,33,55,12,not_a
1,433,24,48,6,xor
1,434,2,29,6,xor
1,435,32,88,13,implies
1,436,46,55,14,not_and
1,437,9,53,4,not_implied_by
1,438,19,67,1,and
1,439,41,84,9,not_xor
1,440,39,45,7,or
1,441,46,73,0,zero
1,442,44,66,7,or
1,443,25,43,8,not_or
1,444,47,59,5,b
1,445,31,88,2,not_implies
1,446,59,61,5,b
1,447,11,29,11,implied_by
1,448,21,36,7,or
1,449,1,57,12,not_a
1,450,42,73,2,not_implies
1,451,26,36,6,xor
1,452,31,38,2,not_implies
1,453,17,57,5,b
1,454,30,53,14,not_and
1,455,20,42,2,not_implies
1,456,11,34,15,one
1,457,34,74,11,implied_by
1,458,9,11,6,xor
1,459,37,51,9,not_xor
1,460,42,86,11,implied_by
1,461,50,86,2,not_implies
1,462,16,86,11,implied_by
1,463,8,51,9,not_xor
1,464,42,74,9,not_xor
1,465,29,38,5,b
1,466,28,77,0,zero
1,467,37,75,3,a
1,468,63,72,4,not_implied_by
1,469,10,58,3,a
1,470,4,52,15,one
1,471,2,11,11,implied_by
1,472,49,52,6,xor
1,473,9,13,0,zero
1,474,21,67,3,a
1,475,57,60,14,not_and
1,476,79,85,6,xor
1,477,36,60,4,not_implied_by
1,478,45,85,8,not_or
1,479,19,36,4,not_implied_by
1,480,67,75,5,b
1,481,27,64,9,not_xor
1,482,31,79,2,not_implies
1,483,59,68,12,not_a
1,484,47,74,8,not_or
1,485,19,52,7,or
1,486,0,8,9,not_xor
1,487,7,16,10,not_b
1,488,36,59,3,a
1,489,13,34,14,not_and
1,490,28,59,5,b
1,491,15,69,11,implied_by
1,492,24,42,7,or
1,493,3,60,7,or
1,494,20,53,14,not_and
1,495,54,56,3,a
1,496,36,75,3,a
1,497,42,47,3,a
1,498,41,53,1,and
1,499,34,40,11,implied_by
1,500,15,63,4,not_implied_by
1,501,33,48,4,not_implied_by
1,502,77,89,5,b
1,503,17,46,0,zero
1,504,3,49,15,one
1,505,33,67,11,implied_by
1,506,57,65,12,not_a
1,507,22,43,8,not_or
1,508,44,55,11,implied_by
1,509,36,80,0,zero
1,510,17,48,1,and
1,511,81,89,10,not_b
1,512,80,83,9,not_xor
1,513,42,71,6,xor
1,514,62,70,14,not_and
1,515,64,86,7,or
1,516,0,37,5,b
1,517,48,70,13,implies
1,518,20,47,12,not_a
1,519,63,77,14,not_and
1,520,50,64,0,zero
1,521,12,23,5,b
1,522,44,53,12,not_a
1,523,18,59,12,not_a
1,524,48,54,4,not_implied_by
1,525,30,31,0,zero
1,526,39,44,10,not_b
1,527,22,57,4,not_implied_by
1,528,20,34,0,zero
1,529,51,88,5,b
1,530,40,41,8,not_or
1,531,26,64,5,b
1,532,59,89,3,a
1,533,29,47,5,b
1,534,22,81,0,zero
1,535,6,47,5,b
1,536,8,59,12,not_a
1,537,16,36,3,a
1,538,40,76,9,not_xor
1,539,71,79,15,one
1,540,10,76,14,not_and
1,541,2,68,1,and
1,542,19,30,8,not_or
1,543,15,76,15,one
1,544,50,73,3,a
1,545,31,68,6,xor
1,546,45,46,2,not_implies
1,547,42,62,5,b
1,548,52,54,11,implied_by
1,549,39,40,3,a
1,550,0,22,1,and
1,551,0,23,12,not_a
1,552,13,72,9,not_xor
1,553,15,78,9,not_xor
1,554,53,64,14,not_and
1,555,72,79,2,not_implies
1,556,31,75,14,not_and
1,557,2,86,13,implies
1,558,70,75,6,xor
1,559,24,51,10,not_b
1,560,75,83,8,not_or
1,561,43,74,15,one
1,562,37,78,7,or
1,563,0,21,5,b
1,564,13,59,14,not_and
1,565,42,65,9,not_xor
1,566,49,76,5,b
1,567,25,62,3,a
1,568,84,89,14,not_and
1,569,22,75,3,a
1,570,14,58,2,not_implies
1,571,54,65,7,or
1,572,37,67,9,not_xor
1,573,34,88,1,and
1,574,74,82,8,not_or
1,575,16,43,5,b
1,576,22,26,10,not_b
1,577,73,88,7,or
1,578,50,74,14,not_and
1,579,26,51,9,not_xor
1,580,33,83,9,not_xor
1,581,39,64,7,or
1,582,8,26,10,not_b
1,583,34,82,14,not_and
1,584,15,80,4,not_implied_by
1,585,41,47,4,not_implied_by
1,586,86,87,15,one
1,587,7,65,9,not_xor
1,588,64,88,10,not_b
1,589,10,35,0,zero
1,590,31,89,10,not_b
1,591,67,81,6,xor
1,592,9,19,9,not_xor
1,593,8,31,13,implies
1,594,4,89,11,implied_by
1,595,1,53,9,not_xor
1,596,82,85,14,not_and
1,597,17,51,7,or
1,598,36,66,11,implied_by
1,599,54,68,5,b
1,600,43,52,0,zero
1,601,25,88,5,b
1,602,46,69,6,xor
1,603,3,50,4,not_implied_by
1,604,10,37,0,zero
1,605,12,69,11,implied_by
1,606,0,10,14,not_and
1,607,4,67,3,a
1,608,38,54,10,not_b
1,609,11,74,15,one
1,610,3,16,5,b
1,611,4,44,4,not_implied_by
1,612,22,74,4,not_implied_by
1,613,18,89,7,or
1,614,16,66,4,not_implied_by
1,615,15,49,6,xor
1,616,25,61,10,not_b
1,617,30,72,10,not_b
1,618,50,81,3,a
1,619,22,84,2,not_implies
1,620,31,74,13,implies
1,621,19,23,9,not_xor
1,622,4,41,5,b
1,623,9,85,0,zero
1,624,18,87,13,implies
1,625,28,44,14,not_and
1,626,9,34,15,one
1,627,30,58,1,and
1,628,20,68,2,not_implies
1,629,18,84,14,not_and
1,630,13,24,15,one
1,631,25,37,1,and
1,632,32,41,6,xor
1,633,7,44,5,b
1,634,65,83,15,one
1,635,32,75,7,or
1,636,18,44,6,xor
1,637,29,79,1,and
1,638,64,77,13,implies
1,639,11,20,7,or
1,640,3,66,10,not_b
1,641,22,36,1,and
1,642,8,23,3,a
1,643,39,54,14,not_and
1,644,54,89,12,not_a
1,645,24,36,9,not_xor
1,646,16,60,5,b
1,647,19,71,9,not_xor
1,648,33,49,4,not_implied_by
1,649,17,78,8,not_or
1,650,15,66,3,a
1,651,49,74,3,a
1,652,29,67,2,not_implies
1,653,41,44,12,not_a
1,654,9,68,12,not_a
1,655,3,77,9,not_xor
1,656,5,48,14,not_and
1,657,34,59,4,not_implied_by
1,658,30,57,8,not_or
1,659,30,36,9,not_xor
1,660,13,75,1,and
1,661,12,30,10,not_b
1,662,40,78,14,not_and
1,663,19,60,6,xor
1,664,5,84,7,or
1,665,20,66,3,a
1,666,19,83,3,a
1,667,2,8,9,not_xor
1,668,50,79,8,not_or
1,669,27,62,6,xor
1,670,28,30,7,or
1,671,3,5,8,not_or
1,672,10,72,1,and
1,673,38,64,2,not_implies
1,674,5,77,7,or
1,675,38,59,9,not_xor
1,676,48,78,4,not_implied_by
1,677,48,88,3,a
1,678,66,67,11,implied_by
1,679,24,85,1,and
1,680,30,45,5,b
1,681,34,69,6,xor
1,682,23,28,8,not_or
1,683,52,53,7,or
1,684,48,86,9,not_xor
1,685,41,72,5,b
1,686,16,26,1,and
1,687,15,26,2,not_implies
1,688,27,81,0,zero
1,689,26,70,14,not_and
1,690,75,78,2,not_implies
1,691,42,75,9,not_xor
1,692,5,30,14,not_and
1,693,4,13,11,implied_by
1,694,4,77,12,not_a
1,695,49,62,0,zero
1,696,9,64,3,a
1,697,5,56,2,not_implies
1,698,0,61,6,xor
1,699,54,63,6,xor
1,700,30,47,13,implies
1,701,9,43,6,xor
1,702,18,48,12,not_a
1,703,75,89,7,or
1,704,47,70,13,implies
1,705,76,86,6,xor
1,706,36,57,12,not_a
1,707,19,39,12,not_a
1,708,19,45,14,not_and
1,709,45,70,5,b
1,710,23,48,4,not_implied_by
1,711,30,63,4,not_implied_by
1,712,31,46,10,not_b
1,713,28,64,1,and
1,714,44,86,6,xor
1,715,36,83,4,not_implied_by
1,716,42,70,2,not_implies
1,717,44,73,12,not_a
1,718,8,12,1,and
1,719,10,79,8,not_or
1,720,27,34,11,implied_by
1,721,33,85,12,not_a
1,722,47,81,11,implied_by
1,723,43,56,9,not_xor
1,724,15,84,0,zero
1,725,11,71,4,not_implied_by
1,726,41,55,6,xor
1,727,28,37,5,b
1,728,19,20,4,not_implied_by
1,729,9,83,14,not_and
1,730,67,69,13,implies
1,731,20,28,0,zero
1,732,22,66,3,a
1,733,51,75,3,a
1,734,2,59,4,not_implied_by
1,735,27,66,12,not_a
1,736,2,31,8,not_or
1,737,45,79,6,xor
1,738,13,77,15,one
1,739,43,82,8,not_or
1,740,32,52,10,not_b
1,741,21,46,9,not_xor
1,742,11,55,4,not_implied_by
1,743,48,62,1,and
1,744,57,73,14,not_and
1,745,5,43,15,one
1,746,42,64,11,implied_by
1,747,70,87,7,or
1,748,7,38,12,not_a
1,749,4,39,7,or
1,750,37,58,5,b
1,751,60,63,0,zero
1,752,27,61,9,not_xor
1,753,46,66,13,implies
1,754,49,78,9,not_xor
1,755,38,87,11,implied_by
1,756,43,59,9,not_xor
1,757,52,61,15,one
1,758,55,85,10,not_b
1,759,54,78,11,implied_by
1,760,30,32,0,zero
1,761,46,52,5,b
1,762,21,81,2,not_implies
1,763,10,14,4,not_implied_by
1,764,10,33,4,not_implied_by
1,765,0,45,9,not_xor
1,766,1,49,14,not_and
1,767,34,70,7,or
1,768,20,27,3,a
1,769,1,25,11,implied_by
1,770,72,77,6,xor
1,771,8,74,9,not_xor
1,772,11,25,14,not_and
1,773,10,18,13,implies
1,774,0,73,15,one
1,775,3,52,1,and
1,776,64,76,6,xor
1,777,27,83,7,or
1,778,0,83,11,implied_by
1,779,31,36,8,not_or
1,780,25,64,8,not_or
1,781,29,65,14,not_and
1,782,20,43,14,not_and
1,783,7,17,15,one
1,784,20,89,10,not_b
1,785,14,35,2,not_implies
1,786,44,58,0,zero
1,787,24,32,2,not_implies
1,788,30,51,5,b
1,789,8,16,2,not_implies
1,790,9,87,8,not_or
1,791,11,45,7,or
1,792,23,50,4,not_implied_by
1,793,0,15,2,not_implies
1,794,21,26,4,not_implied_by
1,795,5,42,10,not_b
1,796,3,48,9,not_xor
1,797,48,73,7,or
1,798,26,49,12,not_a
1,799,2,57,9,not_xor
1,800,29,77,4,not_implied_by
1,801,16,77,7,or
1,802,11,66,2,not_implies
1,803,58,73,6,xor
1,804,15,61,3,a
1,805,58,75,11,implied_by
1,806,6,9,9,not_xor
1,807,53,74,14,not_and
1,808,18,49,12,not_a
1,809,66,75,9,not_xor
1,810,42,72,6,xor
1,811,65,82,15,one
1,812,56,82,12,not_a
1,813,4,25,14,not_and
1,814,59,69,4,not_implied_by
1,815,43,61,4,not_implied_by
1,816,29,87,9,not_xor
1,817,37,48,14,not_and
1,818,12,36,4,not_implied_by
1,819,37,44,5,b
1,820,10,67,1,and
1,821,54,76,3,a
1,822,39,63,13,implies
1,823,47,51,6,xor
1,824,77,88,0,zero
1,825,39,74,2,not_implies
1,826,15,89,7,or
1,827,33,46,9,not_xor
1,828,40,67,12,not_a
1,829,24,67,15,one
1,830,18,57,5,b
1,831,2,21,9,not_xor
1,832,73,83,8,not_or
1,833,60,83,12,not_a
1,834,21,49,15,one
1,835,50,52,8,not_or
1,836,29,89,11,implied_by
1,837,35,78,9,not_xor
1,838,21,59,10,not_b
1,839,62,81,12,not_a
1,840,18,45,7,or
1,841,17,38,10,not_b
1,842,10,59,4,not_implied_by
1,843,11,17,2,not_implies
1,844,6,78,11,implied_by
1,845,11,46,13,implies
1,846,14,86,5,b
1,847,38,56,2,not_implies
1,848,13,68,15,one
1,849,6,80,9,not_xor
1,850,23,31,8,not_or
1,851,48,74,12,not_a
1,852,40,77,13,implies
1,853,3,9,13,implies
1,854,41,56,12,not_a
1,855,7,9,2,not_implies
1,856,39,86,7,or
1,857,12,68,7,or
1,858,24,81,13,implies
1,859,14,34,4,not_implied_by
1,860,43,79,1,and
1,861,16,74,3,a
1,862,45,78,8,not_or
1,863,13,70,0,zero
1,864,25,68,3,a
1,865,26,45,0,zero
1,866,39,48,14,not_and
1,867,14,69,2,not_implies
1,868,1,5,15,one
1,869,29,62,2,not_implies
1,870,18,77,10,not_b
1,871,46,48,1,and
1,872,31,61,11,implied_by
1,873,20,85,0,zero
1,874,31,73,10,not_b
1,875,6,25,10,not_b
1,876,4,9,1,and
1,877,79,88,10,not_b
1,878,23,26,13,implies
1,879,4,31,10,not_b
1,880,14,66,14,not_and
1,881,45,54,14,not_and
1,882,33,66,5,b
1,883,11,19,6,xor
1,884,42,83,0,zero
1,885,35,66,2,not_implies
1,886,26,38,4,not_implied_by
1,887,52,70,6,xor
1,888,16,67,13,implies
1,889,58,84,15,one
1,890,55,65,6,xor
1,891,19,29,4,not_implied_by
1,892,22,72,12,not_a
1,893,74,85,13,implies
1,894,30,66,10,not_b
1,895,1,79,13,implies
1,896,9,77,8,not_or
1,897,25,31,7,or
1,898,5,88,13,implies
1,899,2,15,13,implies
1,900,46,78,4,not_implied_by
1,901,9,69,4,not_implied_by
1,902,15,20,10,not_b
1,903,7,47,9,not_xor
1,904,24,73,11,implied_by
1,905,63,74,12,not_a
1,906,18,33,6,xor
1,907,15,30,0,zero
1,908,46,56,2,not_implies
1,909,36,38,5,b
1,910,56,84,1,and
1,911,66,79,13,implies
1,912,47,85,13,implies
1,913,12,18,9,not_xor
1,914,61,79,2,not_implies
1,915,12,17,12,not_a
1,916,4,6,15,one
1,917,59,78,0,zero
1,918,60,89,10,not_b
1,919,5,10,14,not_and
1,920,10,49,9,not_xor
1,921,62,83,0,zero
1,922,58,83,14,not_and
1,923,47,77,7,or
1,924,15,45,9,not_xor
1,925,14,27,10,not_b
1,926,39,69,6,xor
1,927,4,32,12,not_a
1,928,9,22,3,a
1,929,19,43,3,a
1,930,28,39,1,and
1,931,33,52,14,not_and
1,932,18,46,15,one
1,933,3,7,9,not_xor
1,934,21,71,11,implied_by
1,935,45,68,12,not_a
1,936,43,68,15,one
1,937,42,43,2,not_implies
1,938,72,86,7,or
1,939,2,36,6,xor
1,940,65,71,15,one
1,941,3,62,2,not_implies
1,942,53,55,6,xor
1,943,18,21,13,implies
1,944,29,44,6,xor
1,945,26,79,11,implied_by
1,946,57,85,4,not_implied_by
1,947,24,86,11,implied_by
1,948,34,57,5,b
1,949,72,85,13,implies
1,950,33,82,3,a
1,951,70,82,9,not_xor
1,952,14,40,8,not_or
1,953,35,83,2,not_implies
1,954,29,80,2,not_implies
1,955,36,70,2,not_implies
1,956,2,33,12,not_a
1,957,54,69,9,not_xor
1,958,44,87,15,one
1,959,27,46,14,not_and
1,960,85,89,9,not_xor
1,961,3,27,9,not_xor
1,962,18,76,6,xor
1,963,11,41,7,or
1,964,14,61,12,not_a
1,965,49,54,4,not_implied_by
1,966,8,35,14,not_and
1,967,11,82,6,xor
1,968,26,47,6,xor
1,969,0,55,11,implied_by
1,970,52,57,1,and
1,971,77,87,6,xor
1,972,28,40,0,zero
1,973,0,63,7,or
1,974,5,52,12,not_a
1,975,53,77,12,not_a
1,976,73,87,8,not_or
1,977,36,67,1,and
1,978,29,49,9,not_xor
1,979,48,84,7,or
1,980,19,79,1,and
1,981,16,22,12,not_a
1,982,54,72,15,one
1,983,52,68,7,or
1,984,16,27,2,not_implies
1,985,38,88,7,or
1,986,21,68,7,or
1,987,18,37,1,and
1,988,54,64,13,implies
1,989,10,26,10,not_b
1,990,10,83,4,not_implied_by
1,991,19,65,7,or
1,992,34,78,12,not_a
1,993,8,55,4,not_implied_by
1,994,51,53,9,not_xor
1,995,40,86,12,not_a
1,996,3,18,5,b
1,997,25,28,9,not_xor
1,998,14,55,15,one
1,999,51,71,2,not_implies
1,1000,7,50,14,not_and
1,1001,68,76,15,one
1,1002,14,26,6,xor
1,1003,14,37,5,b
1,1004,52,73,12,not_a
1,1005,55,59,14,not_and
1,1006,44,77,2,not_implies
1,1007,0,87,1,and
1,1008,48,58,11,implied_by
1,1009,27,67,11,implied_by
1,1010,3,41,14,not_and
1,1011,10,20,4,not_implied_by
1,1012,38,67,5,b
1,1013,54,66,13,implies
1,1014,39,55,8,not_or
1,1015,11,64,2,not_implies
1,1016,3,68,5,b
1,1017,34,50,12,not_a
1,1018,12,37,13,implies
1,1019,1,36,5,b
1,1020,36,40,4,not_implied_by
1,1021,1,37,9,not_xor
