layer,neuron,input_a,input_b,gate_id,gate_name
1,238,66,84,7,or
1,239,68,70,13,implies
1,240,33,42,3,a
1,241,46,55,8,not_or
1,242,42,47,10,not_b
1,243,17,37,2,not_implies
1,244,21,28,4,not_implied_by
1,245,7,9,5,b
1,246,17,39,12,not_a
1,247,0,9,7,or
1,248,53,68,6,xor
1,249,32,43,15,one
1,250,69,70,8,not_or
1,251,61,67,2,not_implies
1,252,42,57,8,not_or
1,253,34,55,8,not_or
1,254,29,41,3,a
1,255,64,84,6,xor
1,256,44,57,12,not_a
1,257,6,19,10,not_b
1,258,8,9,2,not_implies
1,259,14,25,15,one
1,260,41,67,8,not_or
1,261,22,44,13,implies
1,262,46,60,9,not_xor
1,263,43,57,3,a
1,264,67,85,8,not_or
1,265,28,38,1,and
1,266,39,43,11,implied_by
1,267,46,63,12,not_a
1,268,63,79,4,not_implied_by
1,269,42,66,4,not_implied_by
1,270,50,70,9,not_xor
1,271,59,77,7,or
1,272,6,23,8,not_or
1,273,26,38,1,and
1,274,19,44,10,not_b
1,275,16,34,14,not_and
1,276,70,89,1,and
1,277,69,78,9,not_xor
1,278,62,69,10,not_b
1,279,1,9,11,implied_by
1,280,38,60,3,a
1,281,5,23,11,implied_by
1,282,52,75,8,not_or
1,283,57,60,13,implies
1,284,53,70,11,implied_by
1,285,38,53,0,zero
1,286,80,83,6,xor
1,287,34,57,3,a
1,288,62,64,5,b
1,289,70,73,7,or
1,290,49,74,2,not_implies
1,291,59,84,15,one
1,292,36,52,8,not_or
1,293,8,13,3,a
1,294,10,29,12,not_a
1,295,3,10,5,b
1,296,2,12,9,not_xor
1,297,26,33,10,not_b
1,298,62,82,15,one
1,299,32,37,10,not_b
1,300,39,62,1,and
1,301,10,30,2,not_implies
1,302,47,51,10,not_b
1,303,69,83,14,not_and
1,304,24,33,6,xor
1,305,26,41,11,implied_by
1,306,56,79,15,one
1,307,44,68,14,not_and
1,308,2,29,1,and
1,309,2,16,1,and
1,310,44,53,6,xor
1,311,12,38,4,not_implied_by
1,312,50,72,0,zero
1,313,53,63,13,implies
1,314,53,74,9,not_xor
1,315,10,16,12,not_a
1,316,39,60,0,zero
1,317,45,50,3,a
1,318,5,9,15,one
1,319,36,45,14,not_and
1,320,46,68,3,a
1,321,62,83,1,and
1,322,20,28,11,implied_by
1,323,22,30,13,implies
1,324,3,12,9,not_xor
1,325,20,37,1,and
1,326,53,71,10,not_b
1,327,37,54,9,not_xor
1,328,53,75,6,xor
1,329,35,55,1,and
1,330,61,80,8,not_or
1,331,86,89,13,implies
1,332,37,62,6,xor
1,333,38,52,0,zero
1,334,18,28,3,a
1,335,67,81,4,not_implied_by
1,336,4,9,14,not_and
1,337,80,89,10,not_b
1,338,20,25,8,not_or
1,339,26,42,0,zero
1,340,47,57,2,not_implies
1,341,14,32,2,not_implies
1,342,76,79,5,b
1,343,32,55,15,one
1,344,15,25,3,a
1,345,37,58,7,or
1,346,47,53,9,not_xor
1,347,28,41,6,xor
1,348,40,64,15,one
1,349,31,37,14,not_and
1,350,60,62,5,b
1,351,73,88,10,not_b
1,352,26,49,3,a
1,353,13,33,2,not_implies
1,354,5,18,10,not_b
1,355,56,77,3,a
1,356,20,26,3,a
1,357,31,42,3,a
1,358,11,30,10,not_b
1,359,1,3,11,implied_by
1,360,65,71,14,not_and
1,361,75,88,14,not_and
1,362,13,28,5,b
1,363,27,30,7,or
1,364,80,88,9,not_xor
1,365,9,23,10,not_b
1,366,17,25,8,not_or
1,367,35,54,9,not_xor
1,368,65,69,5,b
1,369,33,57,13,implies
1,370,4,29,9,not_xor
1,371,42,64,8,not_or
1,372,26,44,15,one
1,373,41,46,6,xor
1,374,7,14,1,and
1,375,27,45,4,not_implied_by
1,376,23,31,12,not_a
1,377,18,22,10,not_b
1,378,13,21,6,xor
1,379,24,38,1,and
1,380,56,58,6,xor
1,381,40,54,11,implied_by
1,382,35,36,6,xor
1,383,77,84,12,not_a
1,384,23,27,1,and
1,385,19,24,11,implied_by
1,386,65,74,10,not_b
1,387,76,89,12,not_a
1,388,0,19,6,xor
1,389,27,37,1,and
1,390,33,40,7,or
1,391,74,87,13,implies
1,392,1,19,8,not_or
1,393,31,53,1,and
1,394,1,23,11,implied_by
1,395,1,2,1,and
1,396,71,77,6,xor
1,397,57,77,11,implied_by
1,398,70,88,0,zero
1,399,53,62,8,not_or
1,400,5,11,1,and
1,401,44,60,8,not_or
1,402,41,51,2,not_implies
1,403,58,77,1,and
1,404,45,64,8,not_or
1,405,75,89,3,a
1,406,64,87,13,implies
1,407,55,68,13,implies
1,408,4,30,0,zero
1,409,1,21,8,not_or
1,410,65,77,5,b
1,411,2,10,6,xor
1,412,51,58,8,not_or
1,413,14,15,5,b
1,414,34,58,12,not_a
1,415,24,39,4,not_implied_by
1,416,1,14,9,not_xor
1,417,16,27,10,not_b
1,418,45,47,12,not_a
1,419,31,46,11,implied_by
1,420,51,60,11,implied_by
1,421,37,46,4,not_implied_by
1,422,58,82,11,implied_by
1,423,19,39,10,not_b
1,424,71,78,9,not_xor
1,425,31,47,8,not_or
1,426,65,81,0,zero
1,427,23,42,9,not_xor
1,428,36,50,8,not_or
1,429,56,81,11,implied_by
1,430,5,24,5,b
1,431,34,49,1,and
1,432,63,74,12,not_a
1,433,56,59,14,not_and
1,434,30,48,6,xor
1,435,13,27,13,implies
1,436,16,18,14,not_and
1,437,17,36,4,not_implied_by
1,438,7,28,1,and
1,439,25,29,9,not_xor
1,440,35,49,7,or
1,441,60,63,11,implied_by
1,442,3,24,6,xor
1,443,22,46,11,implied_by
1,444,30,41,5,b
1,445,48,61,2,not_implies
1,446,41,45,5,b
1,447,44,62,11,implied_by
1,448,17,31,9,not_xor
1,449,64,69,12,not_a
1,450,81,85,2,not_implies
1,451,21,46,6,xor
1,452,55,60,2,not_implies
1,453,57,66,6,xor
1,454,1,4,14,not_and
1,455,37,55,2,not_implies
1,456,33,51,15,one
1,457,10,22,15,one
1,458,74,83,6,xor
1,459,31,40,4,not_implied_by
1,460,41,52,13,implies
1,461,27,31,2,not_implies
1,462,30,34,11,implied_by
1,463,25,50,9,not_xor
1,464,63,81,7,or
1,465,21,29,5,b
1,466,20,33,0,zero
1,467,14,37,3,a
1,468,38,49,1,and
1,469,67,69,9,not_xor
1,470,14,27,14,not_and
1,471,59,83,11,implied_by
1,472,28,32,6,xor
1,473,5,8,0,zero
1,474,49,50,9,not_xor
1,475,23,47,8,not_or
1,476,78,87,3,a
1,477,42,55,4,not_implied_by
1,478,63,80,8,not_or
1,479,36,38,4,not_implied_by
1,480,7,8,8,not_or
1,481,6,27,3,a
1,482,12,13,10,not_b
1,483,19,23,6,xor
1,484,56,68,8,not_or
1,485,2,26,7,or
1,486,31,49,9,not_xor
1,487,1,22,10,not_b
1,488,57,65,3,a
1,489,52,53,14,not_and
1,490,46,64,5,b
1,491,20,46,11,implied_by
1,492,24,34,7,or
1,493,54,59,7,or
1,494,56,64,14,not_and
1,495,51,62,3,a
1,496,4,18,6,xor
1,497,22,42,8,not_or
1,498,44,51,3,a
1,499,47,56,14,not_and
1,500,69,73,4,not_implied_by
1,501,12,32,4,not_implied_by
1,502,11,14,5,b
1,503,7,30,0,zero
1,504,63,78,5,b
1,505,0,18,11,implied_by
1,506,59,68,7,or
1,507,63,70,8,not_or
1,508,82,88,11,implied_by
1,509,15,34,13,implies
1,510,33,52,1,and
1,511,47,59,10,not_b
1,512,4,24,3,a
1,513,80,82,14,not_and
1,514,21,39,14,not_and
1,515,33,53,1,and
1,516,84,85,5,b
1,517,27,50,13,implies
1,518,84,89,12,not_a
1,519,41,43,3,a
1,520,59,80,0,zero
1,521,65,79,5,b
1,522,59,66,12,not_a
1,523,37,39,12,not_a
1,524,20,22,9,not_xor
1,525,8,12,0,zero
1,526,41,61,3,a
1,527,4,25,4,not_implied_by
1,528,63,75,0,zero
1,529,13,19,5,b
1,530,73,84,8,not_or
1,531,23,39,5,b
1,532,58,67,3,a
1,533,59,76,9,not_xor
1,534,49,54,0,zero
1,535,69,74,5,b
1,536,23,36,12,not_a
1,537,38,50,10,not_b
1,538,64,68,10,not_b
1,539,24,35,9,not_xor
1,540,8,31,14,not_and
1,541,87,88,1,and
1,542,38,47,8,not_or
1,543,57,58,15,one
1,544,41,58,3,a
1,545,30,50,6,xor
1,546,36,49,2,not_implies
1,547,36,51,5,b
1,548,41,60,11,implied_by
1,549,11,37,3,a
1,550,19,40,4,not_implied_by
1,551,35,37,12,not_a
1,552,34,51,9,not_xor
1,553,1,25,9,not_xor
1,554,54,75,14,not_and
1,555,56,71,2,not_implies
1,556,31,56,14,not_and
1,557,53,55,13,implies
1,558,50,51,6,xor
1,559,52,72,10,not_b
1,560,21,24,8,not_or
1,561,4,7,15,one
1,562,70,84,7,or
1,563,11,31,5,b
1,564,24,41,5,b
1,565,70,77,1,and
1,566,14,20,5,b
1,567,40,55,3,a
1,568,59,71,11,implied_by
1,569,6,22,10,not_b
1,570,18,34,2,not_implies
1,571,61,78,7,or
1,572,62,78,9,not_xor
1,573,63,69,1,and
1,574,3,30,6,xor
1,575,49,55,5,b
1,576,70,87,10,not_b
1,577,28,53,10,not_b
1,578,62,79,14,not_and
1,579,23,45,9,not_xor
1,580,53,79,13,implies
1,581,2,24,7,or
1,582,9,26,1,and
1,583,59,75,14,not_and
1,584,29,53,9,not_xor
1,585,49,75,7,or
1,586,46,59,15,one
1,587,67,79,9,not_xor
1,588,66,67,10,not_b
1,589,24,26,5,b
1,590,15,20,2,not_implies
1,591,52,60,6,xor
1,592,79,85,10,not_b
1,593,1,8,13,implies
1,594,45,56,11,implied_by
1,595,41,53,9,not_xor
1,596,31,50,5,b
1,597,78,85,13,implies
1,598,24,47,11,implied_by
1,599,52,56,5,b
1,600,7,27,0,zero
1,601,73,83,5,b
1,602,3,15,6,xor
1,603,8,35,3,a
1,604,23,40,3,a
1,605,76,82,8,not_or
1,606,44,55,14,not_and
1,607,2,14,9,not_xor
1,608,23,33,1,and
1,609,46,67,1,and
1,610,0,10,5,b
1,611,38,62,4,not_implied_by
1,612,21,31,4,not_implied_by
1,613,5,19,7,or
1,614,48,67,4,not_implied_by
1,615,71,73,6,xor
1,616,44,70,10,not_b
1,617,70,82,10,not_b
1,618,54,80,7,or
1,619,73,75,2,not_implies
1,620,4,16,13,implies
1,621,43,52,2,not_implies
1,622,40,42,6,xor
1,623,53,54,0,zero
1,624,33,35,13,implies
1,625,59,78,14,not_and
1,626,33,46,15,one
1,627,15,30,1,and
1,628,15,37,2,not_implies
1,629,3,16,14,not_and
1,630,66,68,15,one
1,631,29,31,1,and
1,632,29,32,6,xor
1,633,3,13,5,b
1,634,29,36,15,one
1,635,20,32,7,or
1,636,32,36,8,not_or
1,637,1,28,1,and
1,638,4,6,13,implies
1,639,35,43,7,or
1,640,71,85,10,not_b
1,641,72,79,3,a
1,642,37,44,10,not_b
1,643,23,41,14,not_and
1,644,30,56,12,not_a
1,645,78,88,9,not_xor
1,646,78,81,5,b
1,647,35,44,12,not_a
1,648,82,83,4,not_implied_by
1,649,71,87,8,not_or
1,650,6,15,10,not_b
1,651,75,76,3,a
1,652,38,39,2,not_implies
1,653,0,8,12,not_a
1,654,3,14,0,zero
1,655,10,23,9,not_xor
1,656,62,87,14,not_and
1,657,82,87,4,not_implied_by
1,658,14,18,14,not_and
1,659,5,14,9,not_xor
1,660,57,72,1,and
1,661,50,64,13,implies
1,662,26,40,5,b
1,663,24,27,6,xor
1,664,5,27,14,not_and
1,665,17,24,3,a
1,666,19,28,3,a
1,667,10,37,2,not_implies
1,668,48,60,8,not_or
1,669,32,46,6,xor
1,670,46,52,0,zero
1,671,48,72,8,not_or
1,672,12,20,4,not_implied_by
1,673,53,59,6,xor
1,674,46,61,7,or
1,675,29,34,6,xor
1,676,13,14,4,not_implied_by
1,677,4,10,3,a
1,678,68,85,11,implied_by
1,679,36,61,1,and
1,680,5,30,3,a
1,681,22,45,7,or
1,682,9,30,6,xor
1,683,57,62,3,a
1,684,63,68,14,not_and
1,685,52,57,3,a
1,686,4,15,10,not_b
1,687,63,71,2,not_implies
1,688,38,58,0,zero
1,689,52,55,14,not_and
1,690,8,27,2,not_implies
1,691,14,29,14,not_and
1,692,20,21,14,not_and
1,693,11,24,9,not_xor
1,694,30,47,12,not_a
1,695,26,47,7,or
1,696,31,39,4,not_implied_by
1,697,58,66,2,not_implies
1,698,55,66,6,xor
1,699,1,10,6,xor
1,700,4,20,13,implies
1,701,55,65,3,a
1,702,4,31,12,not_a
1,703,49,71,7,or
1,704,85,87,13,implies
1,705,39,52,6,xor
1,706,26,34,12,not_a
1,707,9,21,12,not_a
1,708,74,79,14,not_and
1,709,5,21,5,b
1,710,55,56,4,not_implied_by
1,711,37,43,4,not_implied_by
1,712,58,78,10,not_b
1,713,70,78,10,not_b
1,714,10,28,13,implies
1,715,56,80,4,not_implied_by
1,716,42,54,2,not_implies
1,717,52,74,12,not_a
1,718,35,38,1,and
1,719,41,66,9,not_xor
1,720,60,73,11,implied_by
1,721,60,78,12,not_a
1,722,1,24,11,implied_by
1,723,34,42,7,or
1,724,0,26,8,not_or
1,725,10,13,4,not_implied_by
1,726,59,62,6,xor
1,727,86,87,5,b
1,728,64,67,4,not_implied_by
1,729,24,30,14,not_and
1,730,35,51,13,implies
1,731,6,16,0,zero
1,732,68,89,12,not_a
1,733,25,51,3,a
1,734,22,35,0,zero
1,735,46,72,15,one
1,736,35,53,8,not_or
1,737,4,28,6,xor
1,738,48,59,9,not_xor
1,739,34,35,8,not_or
1,740,0,6,12,not_a
1,741,13,34,9,not_xor
1,742,2,7,13,implies
1,743,4,13,1,and
1,744,55,61,2,not_implies
1,745,42,52,15,one
1,746,28,47,4,not_implied_by
1,747,20,44,9,not_xor
1,748,8,29,3,a
1,749,19,43,2,not_implies
1,750,17,42,12,not_a
1,751,76,81,10,not_b
1,752,41,63,9,not_xor
1,753,11,17,6,xor
1,754,60,68,3,a
1,755,52,77,11,implied_by
1,756,53,78,9,not_xor
1,757,67,89,15,one
1,758,16,36,13,implies
1,759,41,44,11,implied_by
1,760,5,25,0,zero
1,761,5,17,5,b
1,762,81,82,2,not_implies
1,763,40,50,11,implied_by
1,764,32,50,4,not_implied_by
1,765,25,32,12,not_a
1,766,61,77,5,b
1,767,11,26,7,or
1,768,78,83,4,not_implied_by
1,769,68,82,11,implied_by
1,770,58,83,9,not_xor
1,771,13,29,9,not_xor
1,772,9,13,14,not_and
1,773,34,40,6,xor
1,774,8,25,15,one
1,775,41,47,9,not_xor
1,776,48,51,2,not_implies
1,777,39,44,7,or
1,778,63,88,5,b
1,779,24,29,8,not_or
1,780,2,15,8,not_or
1,781,47,69,10,not_b
1,782,60,69,13,implies
1,783,27,42,15,one
1,784,37,47,8,not_or
1,785,61,65,2,not_implies
1,786,9,15,10,not_b
1,787,20,45,2,not_implies
1,788,22,43,12,not_a
1,789,70,86,9,not_xor
1,790,56,72,8,not_or
1,791,23,24,7,or
1,792,34,43,9,not_xor
1,793,29,33,9,not_xor
1,794,34,41,4,not_implied_by
1,795,58,64,10,not_b
1,796,18,32,9,not_xor
1,797,58,80,7,or
1,798,53,57,12,not_a
1,799,48,62,9,not_xor
1,800,52,66,4,not_implied_by
1,801,52,64,7,or
1,802,9,36,2,not_implies
1,803,68,72,6,xor
1,804,3,18,3,a
1,805,72,73,12,not_a
1,806,10,15,9,not_xor
1,807,29,45,9,not_xor
1,808,15,31,7,or
1,809,1,13,9,not_xor
1,810,20,38,15,one
1,811,50,53,13,implies
1,812,3,6,12,not_a
1,813,1,26,14,not_and
1,814,57,71,4,not_implied_by
1,815,15,26,4,not_implied_by
1,816,25,33,9,not_xor
1,817,13,37,14,not_and
1,818,21,43,4,not_implied_by
1,819,46,50,5,b
1,820,30,33,11,implied_by
1,821,39,56,3,a
1,822,46,49,13,implies
1,823,12,18,6,xor
1,824,37,48,0,zero
1,825,59,70,13,implies
1,826,65,75,7,or
1,827,78,80,9,not_xor
1,828,41,48,7,or
1,829,62,80,5,b
1,830,20,43,12,not_a
1,831,10,18,9,not_xor
1,832,41,50,6,xor
1,833,29,30,5,b
1,834,14,33,15,one
1,835,15,23,6,xor
1,836,68,87,11,implied_by
1,837,70,71,9,not_xor
1,838,64,73,10,not_b
1,839,41,55,12,not_a
1,840,52,62,7,or
1,841,14,40,10,not_b
1,842,37,40,4,not_implied_by
1,843,28,35,2,not_implies
1,844,61,84,11,implied_by
1,845,14,24,13,implies
1,846,5,15,5,b
1,847,58,69,2,not_implies
1,848,79,89,15,one
1,849,39,48,3,a
1,850,29,43,10,not_b
1,851,54,58,5,b
1,852,29,47,13,implies
1,853,8,24,13,implies
1,854,46,70,12,not_a
1,855,31,33,7,or
1,856,63,65,7,or
1,857,59,61,7,or
1,858,16,25,13,implies
1,859,20,29,4,not_implied_by
1,860,18,29,1,and
1,861,3,7,1,and
1,862,17,18,8,not_or
1,863,68,88,0,zero
1,864,16,37,3,a
1,865,3,21,0,zero
1,866,51,67,14,not_and
1,867,18,38,2,not_implies
1,868,20,42,11,implied_by
1,869,12,29,2,not_implies
1,870,43,44,10,not_b
1,871,54,60,1,and
1,872,14,31,11,implied_by
1,873,45,61,8,not_or
1,874,45,63,12,not_a
1,875,36,60,9,not_xor
1,876,59,72,3,a
1,877,24,31,7,or
1,878,26,52,13,implies
1,879,48,52,10,not_b
1,880,48,64,14,not_and
1,881,32,48,11,implied_by
1,882,12,34,14,not_and
1,883,65,83,0,zero
1,884,11,33,3,a
1,885,55,76,2,not_implies
1,886,59,73,15,one
1,887,3,23,6,xor
1,888,65,85,13,implies
1,889,58,68,15,one
1,890,50,62,6,xor
1,891,51,65,4,not_implied_by
1,892,68,78,12,not_a
1,893,51,75,13,implies
1,894,25,35,10,not_b
1,895,77,80,1,and
1,896,28,54,0,zero
1,897,53,66,7,or
1,898,73,82,13,implies
1,899,8,30,8,not_or
1,900,29,35,4,not_implied_by
1,901,48,65,13,implies
1,902,28,51,10,not_b
1,903,44,69,6,xor
1,904,25,26,11,implied_by
1,905,23,38,12,not_a
1,906,40,59,10,not_b
1,907,30,38,0,zero
1,908,7,23,8,not_or
1,909,30,55,4,not_implied_by
1,910,11,29,1,and
1,911,12,24,7,or
1,912,54,62,13,implies
1,913,19,30,9,not_xor
1,914,66,72,2,not_implies
1,915,63,85,12,not_a
1,916,21,30,15,one
1,917,73,86,6,xor
1,918,60,85,7,or
1,919,9,32,7,or
1,920,55,79,9,not_xor
1,921,28,34,0,zero
1,922,50,75,14,not_and
1,923,73,81,3,a
1,924,6,10,9,not_xor
1,925,40,48,10,not_b
1,926,18,39,6,xor
1,927,63,66,12,not_a
1,928,21,37,3,a
1,929,10,20,4,not_implied_by
1,930,74,84,1,and
1,931,40,58,3,a
1,932,2,19,7,or
1,933,8,10,9,not_xor
1,934,1,27,4,not_implied_by
1,935,73,85,6,xor
1,936,61,66,15,one
1,937,45,46,2,not_implies
1,938,42,61,7,or
1,939,64,77,9,not_xor
1,940,3,27,2,not_implies
1,941,16,42,10,not_b
1,942,31,44,8,not_or
1,943,21,41,4,not_implied_by
1,944,61,69,6,xor
1,945,46,47,6,xor
1,946,12,16,4,not_implied_by
1,947,63,67,11,implied_by
1,948,40,66,3,a
1,949,51,64,6,xor
1,950,47,63,3,a
1,951,49,57,9,not_xor
1,952,70,75,8,not_or
1,953,60,76,9,not_xor
1,954,56,67,2,not_implies
1,955,21,27,2,not_implies
1,956,88,89,12,not_a
1,957,0,12,9,not_xor
1,958,38,64,15,one
1,959,8,33,14,not_and
1,960,65,72,4,not_implied_by
1,961,9,11,7,or
1,962,34,46,2,not_implies
1,963,59,85,7,or
1,964,52,59,12,not_a
1,965,39,47,4,not_implied_by
1,966,50,52,14,not_and
1,967,69,89,1,and
1,968,38,51,3,a
1,969,30,43,7,or
1,970,18,33,1,and
1,971,17,20,9,not_xor
1,972,28,50,0,zero
1,973,42,43,11,implied_by
1,974,11,25,12,not_a
1,975,17,33,12,not_a
1,976,62,86,8,not_or
1,977,49,66,1,and
1,978,0,14,14,not_and
1,979,20,36,7,or
1,980,26,32,9,not_xor
1,981,35,47,12,not_a
1,982,15,35,6,xor
1,983,24,42,7,or
1,984,11,16,2,not_implies
1,985,69,75,9,not_xor
1,986,49,61,7,or
1,987,81,86,10,not_b
1,988,35,60,13,implies
1,989,33,50,6,xor
1,990,42,67,4,not_implied_by
1,991,75,83,9,not_xor
1,992,60,84,12,not_a
1,993,42,58,4,not_implied_by
1,994,35,48,9,not_xor
1,995,71,83,15,one
1,996,17,23,5,b
1,997,71,79,9,not_xor
1,998,9,19,6,xor
1,999,10,32,2,not_implies
1,1000,24,49,12,not_a
1,1001,44,61,15,one
1,1002,25,36,6,xor
1,1003,6,21,5,b
1,1004,68,75,6,xor
1,1005,58,59,14,not_and
1,1006,57,63,8,not_or
1,1007,87,89,1,and
1,1008,21,47,14,not_and
1,1009,28,31,0,zero
1,1010,2,4,13,implies
1,1011,60,61,4,not_implied_by
1,1012,77,83,6,xor
1,1013,5,12,12,not_a
1,1014,14,17,5,b
1,1015,32,34,2,not_implies
1,1016,85,86,5,b
1,1017,14,35,12,not_a
1,1018,22,39,3,a
1,1019,21,26,5,b
1,1020,42,59,10,not_b
1,1021,19,35,9,not_xor
